"V1"	"V2"	"V3"	"V4"	"V5"
0.01	0.00456924653855465	0	0	1.13719426046656
0.02	0.0072	0	0	0.895968143354903
0.03	0.010153869807832	0.000184623269277327	0.0181825523442227	0.842365174036169
0.04	0.0186308559620506	0.000184623269277327	0.0099095430533835	1.15921204343272
0.05	0.0198154792313279	0.000369246538554654	0.0186342472086611	0.986335452032251
0.06	0.0247422447360356	0.000738493077109309	0.0298474566470413	1.02630847586011
0.07	0.0238923628849413	0.000184623269277327	0.00772729219652403	0.849476032316764
0.08	0.0312417009364084	0.000923116346386636	0.0295475700335783	0.971929471640381
0.09	0.0355268680053129	0.000184623269277327	0.00519672235812393	0.98243648043009
0.1	0.0376593628195446	0.00120937846784509	0.0321136200216706	0.937266371815446
0.11	0.0452868539105483	0.0018178436698051	0.0401406481756438	1.02463581860148
0.12	0.0464254494882629	0.00237171347763708	0.0510864946657477	0.962863976444809
0.13	0.0540148016344946	0.00110773961566396	0.0205080752338919	1.03409276782354
0.14	0.0550971572515493	0.00213358614013588	0.0387240693815629	0.979470192198488
0.15	0.0561444766511676	0.00351440078655556	0.0625956638333449	0.931549305644061
0.16	0.0656816417344065	0.00254214223543032	0.0387039996002209	1.02167810064719
0.17	0.0630618720337391	0.00507782386068986	0.0805212991135617	0.923225954290094
0.18	0.069811037369383	0.00369667703391033	0.0529526157067476	0.965254097801325
0.19	0.0787591804041161	0.00308181753177822	0.0391296292821396	1.0316625239595
0.2	0.0831098671275701	0.00426498962846344	0.0513174882341812	1.03421935201058
0.21	0.0801928689612209	0.00493771506230471	0.0615729942857196	0.950400210495875
0.22	0.0780673850709389	0.0045904774015389	0.0588014751277705	0.883155177507341
0.23	0.0918912412605731	0.00442231520067676	0.0481255355789192	0.994343294961512
0.24	0.0911467557469892	0.00618119817273721	0.0678158879279846	0.945192008327
0.25	0.0980127851298161	0.00787893052051462	0.0803867629113807	0.975737034642271
0.26	0.0979586787284932	0.0066330355713441	0.067712587158597	0.937690763951576
0.27	0.103226739819721	0.00664426919716824	0.0643657758519937	0.951521300626082
0.28	0.106288492492553	0.00646073725379506	0.060784917560551	0.944753008715714
0.29	0.105339264837653	0.00657774240835588	0.0624434053008953	0.904028980258256
0.3	0.111858510356959	0.00633406382134968	0.0566256765009351	0.927978350397871
0.31	0.121732493640074	0.00910116389870259	0.074763636450363	0.977315737568632
0.32	0.129366259945229	0.00841062364031217	0.06501404341343	1.00614624770742
0.33	0.13376770625454	0.0116316628737585	0.086954192453784	1.00885188058691
0.34	0.131983431800341	0.0103404745590325	0.0783467623017648	0.966118875357519
0.35	0.127486223577242	0.00928428921832659	0.0728258235110509	0.906536468585947
0.36	0.127378556787421	0.00962689295880345	0.075577029616292	0.880610563488061
0.37	0.138683452550182	0.011004204440581	0.0793476383680248	0.932852518734491
0.38	0.134016363185235	0.00853301567426373	0.0636714463178615	0.877736784373183
0.39	0.156320437923187	0.0157486690491355	0.100746065315362	0.997565046541764
0.4	0.154286545372632	0.0132832582300276	0.0860947284673849	0.959971038903882
0.41	0.148834523489395	0.0122115586051299	0.0820478899574668	0.903462003237837
