"V1"	"V2"	"V3"	"V4"	"V5"
0.01	0.00584623269277327	0	0	1.01850743776538
0.02	0.013	0	0	1.13240418118467
0.03	0.017	0	0	0.987224157955865
0.04	0.0209231163463866	0.000923116346386636	0.0441194481311602	0.911285555156212
0.05	0.0286924653855465	0	0	0.99973746987967
0.06	0.0253257804060585	0.000923116346386636	0.0364496703195691	0.735359477527832
0.07	0.0413080471174797	0.000923116346386636	0.0223471311476261	1.02807484115181
0.08	0.040685209522586	0	0	0.886001949533668
0.09	0.0597698615421862	0	0	1.15698531827693
0.1	0.057787594830765	0.00184623269277327	0.0319485989714591	1.00675252318406
0.11	0.0660305804870172	0.00355052027070569	0.053770847454594	1.04578049551817
0.12	0.0780665595672011	0.00518383529121769	0.0664027634874232	1.1333704931359
0.13	0.0743262929090848	0	0	0.99606396286632
0.14	0.0743386276044969	0.00447363661709233	0.060179166084332	0.925070029921565
0.15	0.074430555013154	0.00454460917451275	0.0610583808451999	0.864466376459396
0.16	0.0967094430799871	0.00697000868561207	0.0720716453702176	1.05302093945979
0.17	0.0958759809160492	0.00776209317619939	0.0809597263259922	0.982537209633625
0.18	0.10211797190318	0.00837232166919415	0.0819867601476861	0.988365968865465
0.19	0.0968215165788316	0.00276934903915991	0.0286026199239	0.887782106902912
0.2	0.0971185478274059	0.00894727323418466	0.092127337510084	0.845980381771829
0.21	0.101959288168882	0.00546772552089939	0.0536265564334153	0.845854389985745
0.22	0.101878809674072	0.00177526013535285	0.0174252147333897	0.806769161182074
0.23	0.127751571352903	0.0125729813156463	0.0984174298797036	0.967668318079862
0.24	0.121969030826702	0.00955164277270137	0.0783120330460992	0.885373336430763
0.25	0.129129066200851	0.00882169800790611	0.0683169039121264	0.899854119866554
0.26	0.140217416961914	0.00983895651315795	0.0701692894245113	0.939543131612935
0.27	0.14778077835711	0.00782523684727053	0.052951655379436	0.953547414873599
0.28	0.144072697536321	0.0128125243547892	0.0889309673094667	0.896420467498264
0.29	0.143871184234122	0.010399571308332	0.0722839070498566	0.864298835961321
0.3	0.155871086162199	0.0188734690173221	0.121083835892966	0.905174716389078
0.31	0.169429482695813	0.0178265477880992	0.105215146174437	0.952171983229254
0.32	0.17616060448836	0.00947564816537945	0.0537898254430976	0.959062524435759
0.33	0.157231177136186	0.0166111760388858	0.105648105811089	0.83006639814268
0.34	0.178883791315258	0.0128358840784729	0.071755433983683	0.916600693355491
0.35	0.185118836765417	0.0281484649097595	0.152056189427278	0.921447669315165
0.36	0.16028843208519	0.0147102753437284	0.0917737802557714	0.775689276447882
0.37	0.192678877984822	0.0190809300600626	0.0990296926140793	0.907236453455232
0.38	0.188252373117556	0.0219211483400774	0.116445535198584	0.863067912697396
0.39	0.192051506550072	0.0176339062276637	0.0918186300354077	0.857908990217421
0.4	0.226446359708448	0.0361483914886779	0.159633352177616	0.986264632876517
0.41	0.207357093296418	0.0106515608121171	0.0513682008306831	0.881095832822376
0.42	0.200491917300695	0.0143974197449985	0.0718104746507334	0.83164060602578
0.43	0.227007586117177	0.0193418074386099	0.0852033527576739	0.919729301179716
0.44	0.225713337813072	0.0238478350821767	0.105655409260425	0.893701844365981
0.45	0.241842620903581	0.0372237977709972	0.153917442806071	0.936285795213243
0.46	0.251567646731248	0.0203738222392921	0.0809874501114115	0.952763394679776
0.47	0.273671948621324	0.0303159898236373	0.110774925878812	1.01442637935104
0.48	0.220246132942478	0.0257321523002364	0.116833616810684	0.799383467416078
0.49	0.249966069503275	0.0291247620391476	0.116514861785135	0.888736647597509
0.5	0.238898220558831	0.0269542168639131	0.112827198130073	0.832397981041224
0.51	0.270805454821856	0.0317732444103932	0.11732867209523	0.925071581682914
0.52	0.267383561908273	0.029719561695049	0.111149546677235	0.895817347588694
0.53	0.282506024970429	0.0321781818176606	0.113902639142046	0.928624104169448
0.54	0.278665254459243	0.0312322238903715	0.11207792643894	0.899036180343407
0.55	0.259362844289065	0.0418925899328646	0.161521169494018	0.821548445641636
0.56	0.287391007703748	0.0369985054629565	0.128739259305899	0.894073568018132
0.57	0.30176174683084	0.0448542629435703	0.148641315258274	0.922311103462435
0.58	0.248980809317216	0.0383764979105537	0.154134360860157	0.747869786486892
0.59	0.285634033417499	0.0393370527746862	0.137718367464947	0.843424181826903
0.6	0.301782369145511	0.0346133182813149	0.114696290506704	0.876255427251774
0.61	0.341939062986526	0.0368156784959778	0.107667366736127	0.976578120142017
0.62	0.302266804072303	0.0323277644042493	0.106951090787053	0.849350354255095
0.63	0.308366162499498	0.031553046474096	0.102323310113986	0.852735364469603
0.64	0.343270138331175	0.0378726949463564	0.110329127754824	0.93442437481265
0.65	0.359607747340104	0.0456928806275987	0.12706311520142	0.963837435915584
0.66	0.294598940830501	0.0365280882868493	0.12399259883241	0.777634201326421
0.67	0.328423412974198	0.0700307567796747	0.213233143598007	0.853979439841379
0.68	0.30077388875004	0.0523844333666149	0.174165495496683	0.770582826270854
0.69	0.333159204062125	0.0489112779826679	0.146810525977686	0.841183669297897
0.7	0.331478307470333	0.0449143893659245	0.13549722064375	0.8249833436295
0.71	0.325619729920242	0.0461332039201574	0.141678159156564	0.798988393581593
0.72	0.359025512217768	0.0517839983922466	0.14423487086577	0.868722203391811
0.73	0.332489065745469	0.0329055045353299	0.0989671779478009	0.793492114327404
0.74	0.36259468287032	0.0454430232304327	0.125327329321829	0.853646018623033
0.75	0.369958965211956	0.055374540865448	0.149677521218395	0.859370418610816
0.76	0.39177517037375	0.0791037287535683	0.201911031467625	0.898072552663099
0.77	0.370941097951909	0.0569056236164627	0.153408786275389	0.839271229358589
0.78	0.361379716146817	0.0603254179235631	0.166930835429221	0.807155624378668
0.79	0.388500296926186	0.0533245581942318	0.137257445145179	0.856746564032518
0.8	0.336620241587164	0.0564688381896167	0.167752354770367	0.733058017393651
0.81	0.381260030916278	0.0709844135541612	0.186183727110248	0.820019853994662
