"V1"	"V2"	"V3"	"V4"	"V5"
0.9	0.447	0.102	0.228187919463087	0.86527293844367
0.91	0.399	0.07	0.175438596491228	0.763870276065398
0.92	0.448	0.09	0.200892857142857	0.848356309650053
0.93	0.412	0.092	0.223300970873786	0.771795736390544
0.94	0.458	0.066	0.14410480349345	0.848839795388835
0.95	0.458	0.067	0.146288209606987	0.8399046396479
0.96	0.447	0.071	0.158836689038031	0.811193379790941
0.97	0.432	0.077	0.178240740740741	0.77588993857538
0.98	0.424	0.062	0.14622641509434	0.753750977743014
0.99	0.451	0.058	0.12860310421286	0.793650793650794
1	0.444	0.068	0.153153153153153	0.773519163763066
1.01	0.478	0.096	0.200836820083682	0.8245075378618
1.02	0.473	0.069	0.145877378435518	0.807884129261461
1.03	0.487	0.1	0.205338809034908	0.823720442474882
1.04	0.407	0.072	0.176904176904177	0.681787724470651
1.05	0.476	0.122	0.256302521008403	0.789779326364692
1.06	0.549	0.09	0.163934426229508	0.902307540595621
1.07	0.42	0.104	0.247619047619048	0.683838614087075
1.08	0.507	0.104	0.205128205128205	0.817847464188928
1.09	0.509	0.098	0.192534381139489	0.813540900808746
1.1	0.442	0.08	0.180995475113122	0.700031675641432
1.11	0.483	0.093	0.192546583850932	0.758075148319051
1.12	0.49	0.086	0.175510204081633	0.762195121951219
1.13	0.45	0.091	0.202222222222222	0.693780641978354
1.14	0.53	0.101	0.190566037735849	0.809951708539642
1.15	0.526	0.092	0.174904942965779	0.796848962278443
1.16	0.515	0.099	0.192233009708738	0.773459089270696
1.17	0.517	0.093	0.179883945841393	0.769826379582477
1.18	0.512	0.097	0.189453125	0.755920392133704
1.19	0.522	0.116	0.222222222222222	0.7642081222733
1.2	0.521	0.067	0.128598848368522	0.756387921022067
1.21	0.542	0.107	0.197416974169742	0.780372620727388
1.22	0.568	0.132	0.232394366197183	0.811104129776661
1.23	0.462	0.077	0.166666666666667	0.65437239738251
1.24	0.536	0.092	0.171641791044776	0.753062830167472
1.25	0.462	0.095	0.205627705627706	0.64390243902439
1.26	0.566	0.121	0.213780918727915	0.782589458547647
1.27	0.584	0.158	0.270547945205479	0.801119372273588
1.28	0.55	0.086	0.156363636363636	0.748584494773519
1.29	0.565	0.102	0.180530973451327	0.763039191853712
1.3	0.608	0.099	0.162828947368421	0.814794961136424
1.31	0.573	0.097	0.169284467713787	0.7620288852834
1.32	0.563	0.13	0.230905861456483	0.743057755252877
1.33	0.54	0.089	0.164814814814815	0.70734327106966
1.34	0.594	0.078	0.131313131313131	0.772271048936502
1.35	0.576	0.105	0.182291666666667	0.743321718931475
1.36	0.579	0.108	0.186528497409326	0.741699118671859
1.37	0.579	0.095	0.164075993091537	0.736285256491772
1.38	0.522	0.098	0.187739463601533	0.658991061960309
1.39	0.602	0.134	0.222591362126246	0.754518336550272
1.4	0.558	0.075	0.134408602150538	0.69437531110005
1.41	0.596	0.091	0.152684563758389	0.736402500803124
1.42	0.581	0.132	0.227194492254733	0.712813466162831
1.43	0.498	0.122	0.244979919678715	0.606710362807924
1.44	0.508	0.122	0.240157480314961	0.614595431668602
1.45	0.582	0.098	0.168384879725086	0.69926709119308
1.46	0.559	0.111	0.198568872987478	0.667032599875901
1.47	0.59	0.145	0.245762711864407	0.699234397591789
1.48	0.618	0.169	0.273462783171521	0.727469629908654
1.49	0.634	0.149	0.235015772870662	0.741295044781704
1.5	0.549	0.1	0.182149362477231	0.637630662020906
1.51	0.617	0.112	0.181523500810373	0.711862842374876
1.52	0.634	0.128	0.201892744479495	0.726664221529433
1.53	0.632	0.132	0.208860759493671	0.719637448475325
1.54	0.632	0.148	0.234177215189873	0.71496447803068
1.55	0.688	0.134	0.194767441860465	0.773294368888389
1.56	0.65	0.126	0.193846153846154	0.725900116144019
1.57	0.613	0.146	0.238172920065253	0.680219268070752
1.58	0.656	0.15	0.228658536585366	0.723327305605787
1.59	0.606	0.156	0.257425742574257	0.66399316284268
1.6	0.687	0.124	0.180494905385735	0.748040069686411
1.61	0.555	0.117	0.210810810810811	0.600558356958902
1.62	0.679	0.137	0.201767304860088	0.730201746461909
1.63	0.63	0.126	0.2	0.673350291785126
1.64	0.644	0.134	0.208074534161491	0.684116597263533
1.65	0.694	0.155	0.223342939481268	0.732763171787562
1.66	0.742	0.205	0.276280323450135	0.778724654716427
1.67	0.673	0.168	0.24962852897474	0.702080160237017
1.68	0.705	0.147	0.208510638297872	0.731085116973619
1.69	0.596	0.093	0.156040268456376	0.614394985877162
1.7	0.72	0.142	0.197222222222222	0.737856118056979
1.71	0.64	0.127	0.1984375	0.652036595553925
1.72	0.68	0.178	0.261764705882353	0.688761040434325
1.73	0.698	0.179	0.256446991404011	0.70290628587541
1.74	0.647	0.157	0.242658423493045	0.647803276062317
1.75	0.65	0.13	0.2	0.647088103534097
1.76	0.667	0.129	0.193403298350825	0.66023915109281
1.77	0.721	0.178	0.246879334257975	0.709659638969271
1.78	0.728	0.172	0.236263736263736	0.712523979172376
1.79	0.624	0.127	0.203525641025641	0.607322912814124
1.8	0.744	0.158	0.212365591397849	0.720092915214866
1.81	0.757	0.154	0.203434610303831	0.728627254701908
1.82	0.689	0.179	0.259796806966618	0.659532105525137
1.83	0.685	0.151	0.22043795620438	0.652120104339217
1.84	0.655	0.169	0.258015267175572	0.620171186183911
1.85	0.689	0.121	0.175616835994194	0.648836990300405
1.86	0.718	0.151	0.210306406685237	0.672511333408265
1.87	0.81	0.186	0.22962962962963	0.754625575285547
1.88	0.735	0.153	0.208163265306122	0.6811105345096
1.89	0.673	0.16	0.237741456166419	0.620356543701491
1.9	0.75	0.173	0.230666666666667	0.687694846873281
1.91	0.72	0.192	0.266666666666667	0.656730576281081
1.92	0.781	0.172	0.220230473751601	0.708659988385598
1.93	0.728	0.166	0.228021978021978	0.657146467837735
1.94	0.62	0.127	0.204838709677419	0.556772872588814
1.95	0.737	0.185	0.251017639077341	0.658447243813097
1.96	0.675	0.126	0.186666666666667	0.599978667425158
1.97	0.643	0.118	0.183514774494557	0.568634040220025
1.98	0.691	0.174	0.251808972503618	0.607996339703657
1.99	0.696	0.16	0.229885057471264	0.609318368847723
2	0.743	0.183	0.246298788694482	0.647212543554007
2.01	0.63	0.135	0.214285714285714	0.546050236621769
2.02	0.738	0.177	0.239837398373984	0.636492220650636
2.03	0.809	0.194	0.239802224969098	0.694289490396663
2.04	0.694	0.158	0.227665706051873	0.592676094828175
2.05	0.737	0.169	0.229308005427408	0.626327866066117
2.06	0.713	0.2	0.280504908835905	0.602990426575556
2.07	0.715	0.172	0.240559440559441	0.601760675991853
2.08	0.827	0.195	0.235792019347037	0.692676226212812
2.09	0.789	0.143	0.181242078580482	0.657686344464265
2.1	0.855	0.199	0.232748538011696	0.709308113489298
2.11	0.774	0.134	0.17312661498708	0.639067324999587
2.12	0.865	0.213	0.246242774566474	0.710834264676879
2.13	0.828	0.167	0.201690821256039	0.677234136526476
2.14	0.683	0.188	0.275256222547584	0.556025920739848
2.15	0.804	0.169	0.210199004975124	0.651486913540232
2.16	0.757	0.171	0.225891677675033	0.61056265324558
2.17	0.824	0.17	0.20631067961165	0.661539202620466
2.18	0.729	0.163	0.223593964334705	0.582584790461273
2.19	0.773	0.199	0.257438551099612	0.614926892908851
2.2	0.756	0.172	0.227513227513228	0.598669623059867
2.21	0.773	0.166	0.214747736093144	0.609361943651757
2.22	0.831	0.197	0.237063778580024	0.65213296920614
2.23	0.76	0.195	0.256578947368421	0.593740722801206
2.24	0.804	0.215	0.267412935323383	0.625311100049776
2.25	0.814	0.192	0.235872235872236	0.630274874177313
2.26	0.797	0.163	0.204516938519448	0.614381301840831
2.27	0.765	0.154	0.201307189542484	0.587115688652167
2.28	0.746	0.141	0.189008042895442	0.570022617519408
2.29	0.797	0.217	0.272271016311167	0.606332638497938
2.3	0.844	0.139	0.164691943127962	0.639297076200576
2.31	0.768	0.2	0.260416666666667	0.579211729037513
2.32	0.798	0.195	0.244360902255639	0.599243061396131
2.33	0.774	0.231	0.298449612403101	0.578726204184176
2.34	0.736	0.167	0.226902173913043	0.54796152357128
2.35	0.841	0.188	0.223543400713436	0.623470976351101
2.36	0.812	0.187	0.230295566502463	0.599421248449773
2.37	0.793	0.192	0.242118537200504	0.582925359090842
2.38	0.882	0.189	0.214285714285714	0.645624103299857
2.39	0.745	0.153	0.205369127516779	0.543058329567157
2.4	0.903	0.182	0.201550387596899	0.655487804878049
2.41	0.87	0.183	0.210344827586207	0.628912631746353
2.42	0.808	0.193	0.238861386138614	0.581679960837389
2.43	0.805	0.196	0.243478260869565	0.577135400983639
2.44	0.863	0.29	0.33603707995365	0.616182098589136
2.45	0.824	0.203	0.246359223300971	0.585934722320984
2.46	0.774	0.219	0.282945736434109	0.548143112093142
2.47	0.907	0.238	0.262403528114664	0.63973253960417
2.48	0.845	0.198	0.234319526627219	0.593598965943577
2.49	0.904	0.219	0.242256637168142	0.6324951373438
2.5	0.807	0.186	0.230483271375465	0.562369337979094
2.51	0.948	0.258	0.272151898734177	0.657995196912698
2.52	0.823	0.2	0.243013365735115	0.568967424368121
2.53	0.794	0.177	0.222921914357683	0.546749115147843
2.54	0.797	0.186	0.233375156838143	0.54665422919696
2.55	0.872	0.231	0.264908256880734	0.595750495320079
2.56	0.905	0.215	0.237569060773481	0.615880879790941
2.57	0.885	0.22	0.248587570621469	0.59992678859529
2.58	0.835	0.239	0.28622754491018	0.563838694865354
2.59	0.877	0.217	0.247434435575827	0.589912959250938
2.6	0.831	0.194	0.233453670276775	0.556821227552935
2.61	0.847	0.2	0.236127508854782	0.565367722642744
2.62	0.873	0.192	0.219931271477663	0.580498444024789
2.63	0.828	0.202	0.243961352657005	0.548482399544256
2.64	0.854	0.224	0.262295081967213	0.563562453806356
2.65	0.88	0.237	0.269318181818182	0.578528696338176
2.66	0.904	0.22	0.243362831858407	0.592072515784234
2.67	0.888	0.251	0.282657657657658	0.579415103942372
2.68	0.845	0.239	0.282840236686391	0.54930053564928
2.69	0.842	0.214	0.2541567695962	0.545315596544176
2.7	0.851	0.156	0.18331374853114	0.54910311007872
2.71	0.909	0.208	0.228822882288229	0.584362986487008
2.72	0.843	0.195	0.231316725978648	0.539941586390654
2.73	0.875	0.206	0.235428571428571	0.558384704726168
2.74	0.853	0.223	0.261430246189918	0.542358656120451
2.75	0.898	0.208	0.23162583518931	0.568894520114032
2.76	0.89	0.239	0.268539325842697	0.561783568146241
2.77	0.839	0.217	0.258641239570918	0.527679593454006
2.78	0.98	0.18	0.183673469387755	0.614142832075803
2.79	0.828	0.215	0.259661835748792	0.517028211756772
2.8	0.884	0.206	0.233031674208145	0.550024888003982
2.81	0.786	0.229	0.291348600508906	0.487308889357323
2.82	0.787	0.206	0.261753494282084	0.48619863098327
2.83	0.939	0.227	0.24174653887114	0.578052474113838
2.84	0.951	0.214	0.225026288117771	0.583378318692644
2.85	0.878	0.174	0.198177676537585	0.536707622715325
2.86	0.944	0.25	0.264830508474576	0.575034721376185
2.87	0.848	0.182	0.214622641509434	0.514756765287912
2.88	0.889	0.217	0.244094488188976	0.537771002710027
2.89	0.933	0.239	0.256162915326902	0.562434442930687
2.9	0.966	0.227	0.234989648033126	0.580319596299411
2.91	0.881	0.228	0.258796821793417	0.527437527688974
2.92	0.946	0.318	0.33615221987315	0.564412199894993
2.93	0.732	0.206	0.281420765027322	0.435242772710516
2.94	0.918	0.256	0.278867102396514	0.543980658465477
2.95	0.777	0.23	0.296010296010296	0.458867300537412
2.96	0.94	0.222	0.236170212765957	0.55325360203409
2.97	0.999	0.309	0.309309309309309	0.585999366487171
2.98	0.96	0.229	0.238541666666667	0.561232841475107
2.99	0.98	0.254	0.259183673469388	0.571009054572151
3	0.872	0.227	0.260321100917431	0.506387921022067
3.01	0.918	0.205	0.223311546840959	0.531329945477908
3.02	0.893	0.221	0.247480403135498	0.515148718185384
3.03	0.998	0.231	0.231462925851703	0.573820448246915
3.04	1.048	0.312	0.297709923664122	0.600586832935999
3.05	0.924	0.255	0.275974025974026	0.527788884446222
3.06	0.876	0.226	0.257990867579909	0.498736079797773
3.07	0.856	0.205	0.239485981308411	0.485761953943411
3.08	1.016	0.228	0.224409448818898	0.574686637404407
3.09	0.968	0.241	0.24896694214876	0.545764126157212
3.1	0.943	0.247	0.261930010604454	0.529953917050691
3.11	0.957	0.207	0.216300940438871	0.536092407318194
3.12	0.901	0.254	0.281908990011099	0.503104618958278
3.13	0.993	0.267	0.268882175226586	0.552704522937516
3.14	0.86	0.22	0.255813953488372	0.477152178255177
3.15	0.916	0.207	0.225982532751092	0.50660914772413
3.16	0.915	0.298	0.32568306010929	0.504454637674767
3.17	0.925	0.212	0.229189189189189	0.508359071873729
3.18	1.014	0.242	0.238658777120316	0.555519032279272
3.19	0.949	0.226	0.238145416227608	0.518279029633109
3.2	0.835	0.24	0.287425149700599	0.454594947735192
3.21	1.056	0.263	0.24905303030303	0.573121886092025
3.22	0.994	0.253	0.254527162977867	0.537797303438873
3.23	1.033	0.292	0.282671829622459	0.557167668094195
3.24	0.969	0.228	0.235294117647059	0.521034972254484
3.25	1.107	0.292	0.263775971093044	0.593406593406593
3.26	1.022	0.306	0.299412915851272	0.546161903336825
3.27	1.038	0.283	0.272639691714836	0.553016015088067
3.28	0.951	0.252	0.264984227129338	0.505120251550948
3.29	0.909	0.214	0.235423542354235	0.481344587653432
3.3	0.974	0.272	0.279260780287474	0.514201245908563
3.31	0.844	0.297	0.351895734597156	0.444224554459615
3.32	0.979	0.235	0.240040858018386	0.513727383401201
3.33	0.923	0.22	0.238353196099675	0.482887068252922
3.34	0.912	0.217	0.237938596491228	0.475703644974859
3.35	0.88	0.225	0.255681818181818	0.457642103073483
3.36	0.956	0.268	0.280334728033473	0.495686079309773
3.37	1.01	0.253	0.25049504950495	0.522131122116647
3.38	1.072	0.251	0.234141791044776	0.552543141661341
3.39	0.956	0.224	0.234309623430962	0.491299476838005
3.4	1.002	0.244	0.243512974051896	0.513424882147981
3.41	1.092	0.24	0.21978021978022	0.557900007152564
3.42	0.966	0.252	0.260869565217391	0.492083868207103
3.43	1.054	0.269	0.255218216318786	0.535346044839041
3.44	0.987	0.292	0.295845997973658	0.499858196256381
3.45	0.968	0.242	0.25	0.488814826036459
3.46	0.946	0.238	0.251585623678647	0.476324746732191
3.47	0.976	0.254	0.260245901639344	0.490013957364769
3.48	1.065	0.252	0.236619718309859	0.533161119788538
3.49	0.99	0.237	0.239393939393939	0.494194463025269
3.5	0.96	0.282	0.29375	0.477849676455948
3.51	1.022	0.28	0.273972602739726	0.507261482871239
3.52	1.074	0.248	0.230912476722533	0.53155685777637
3.53	0.993	0.235	0.236656596173212	0.490075115239214
3.54	1.038	0.244	0.235067437379576	0.510836827496604
3.55	1.016	0.257	0.252952755905512	0.498601364283261
3.56	1	0.286	0.286	0.489370864816192
3.57	1.009	0.231	0.228939544103072	0.492392078782733
3.58	1.028	0.233	0.226653696498054	0.50026278395266
3.59	1.091	0.294	0.269477543538038	0.529442023429387
3.6	1.008	0.272	0.26984126984127	0.487804878048781
3.61	1.047	0.299	0.285577841451767	0.505274740123737
3.62	1.014	0.223	0.219921104536489	0.487997381946984
3.63	0.982	0.26	0.264765784114053	0.471295149787389
3.64	0.987	0.284	0.28774062816616	0.472393460198338
3.65	1.153	0.349	0.302688638334779	0.550331726409241
3.66	1.104	0.277	0.250905797101449	0.525504084080654
3.67	0.944	0.282	0.298728813559322	0.448119701126945
3.68	1.06	0.309	0.291509433962264	0.501817906377822
3.69	0.98	0.196	0.2	0.462687553704805
3.7	0.943	0.298	0.316012725344645	0.444015444015444
3.71	1.014	0.252	0.248520710059172	0.47615917052509
3.72	0.994	0.283	0.284708249496982	0.465512719643326
3.73	1.034	0.243	0.235009671179884	0.482947380220642
3.74	0.974	0.28	0.287474332648871	0.453706981684026
3.75	1.084	0.273	0.251845018450184	0.503600464576074
3.76	1.051	0.318	0.302568981921979	0.486970865149381
3.77	1.129	0.321	0.284322409211692	0.521723860664147
3.78	1.021	0.261	0.255631733594515	0.470567630846377
3.79	1.09	0.291	0.26697247706422	0.50104345747566
3.8	1.016	0.271	0.266732283464567	0.465798642948836
3.81	1.051	0.299	0.284490960989534	0.480580171381016
3.82	1.045	0.311	0.297607655502392	0.476585730703979
3.83	1.056	0.28	0.265151515151515	0.48034497502752
3.84	1.076	0.327	0.303903345724907	0.488167828106853
3.85	0.907	0.237	0.261300992282249	0.410425811122675
3.86	1.062	0.307	0.289077212806026	0.479319745084942
3.87	1.06	0.286	0.269811320754717	0.477180851542735
3.88	1.004	0.289	0.287848605577689	0.450806422644492
3.89	1.056	0.279	0.264204545454545	0.472936055104216
3.9	0.958	0.25	0.260960334029228	0.427946037702135
3.91	0.974	0.264	0.271047227926078	0.433980591176025
3.92	1	0.278	0.278	0.444428642537154
3.93	0.998	0.224	0.224448897795591	0.442411185289606
3.94	1.049	0.274	0.261201143946616	0.463839119899538
3.95	1.011	0.282	0.27893175074184	0.44590482071186
3.96	0.979	0.285	0.291113381001021	0.430700735578784
3.97	1.061	0.308	0.290292177191329	0.465600014042602
3.98	1.014	0.325	0.320512820512821	0.443856915238212
3.99	1.006	0.332	0.330019880715706	0.439251438701283
4	1.046	0.276	0.263862332695985	0.455574912891986
4.01	0.997	0.268	0.268806419257773	0.43315057304474
4.02	1.01	0.272	0.269306930693069	0.437706935704752
4.03	1.02	0.315	0.308823529411765	0.440943792635374
4.04	0.961	0.219	0.227887617065557	0.414409907889744
4.05	1.026	0.279	0.271929824561404	0.441347270615563
4.06	1.098	0.303	0.275956284153005	0.471155661591802
4.07	0.963	0.212	0.220145379023884	0.412211387821144
4.08	1.053	0.264	0.250712250712251	0.449631071940972
4.09	0.997	0.268	0.268806419257773	0.424678190197899
4.1	1.066	0.266	0.24953095684803	0.452961672473868
4.11	0.872	0.226	0.259174311926606	0.369626219724137
4.12	1.127	0.248	0.220053238686779	0.47655695003552
4.13	0.96	0.288	0.3	0.40495735292877
4.14	1.095	0.309	0.282191780821918	0.460788769378377
4.15	1.066	0.278	0.26078799249531	0.44750430292599
4.16	1.102	0.308	0.279491833030853	0.461504958456178
4.17	1.05	0.338	0.321904761904762	0.438673451482716
4.18	1.058	0.322	0.304347826086957	0.440958271510261
4.19	1.097	0.334	0.304466727438469	0.456121676798084
4.2	1.119	0.257	0.229669347631814	0.464161274265804
4.21	1.108	0.325	0.293321299638989	0.458506790700754
4.22	1.128	0.31	0.274822695035461	0.465676965503575
4.23	1.084	0.319	0.294280442804428	0.446454312567442
4.24	0.965	0.283	0.293264248704663	0.396505818157912
4.25	1.131	0.275	0.24314765694076	0.463619594179135
4.26	1.102	0.306	0.277676950998185	0.45067150872716
4.27	1.014	0.287	0.283037475345168	0.413712066193931
4.28	1.02	0.287	0.281372549019608	0.415187729981439
4.29	1.061	0.295	0.27803958529689	0.430869943065065
4.3	1.131	0.23	0.203359858532272	0.458228668665424
4.31	1.119	0.305	0.272564789991063	0.452314930839066
4.32	1.112	0.345	0.310251798561151	0.448444960640083
4.33	1.14	0.314	0.275438596491228	0.45867499255659
4.34	1.029	0.261	0.253644314868805	0.413060582218725
4.35	0.983	0.27	0.274669379450661	0.393688173334935
4.36	0.997	0.265	0.26579739217653	0.398379311447112
4.37	1.02	0.28	0.274509803921569	0.406636952933766
4.38	1.017	0.308	0.302851524090462	0.40451529759916
4.39	1.058	0.279	0.263705103969754	0.419864595652139
4.4	1.106	0.306	0.276672694394213	0.437915742793792
4.41	1.053	0.261	0.247863247863248	0.415985209414776
4.42	1.101	0.297	0.269754768392371	0.433963454049537
4.43	1.197	0.298	0.248955722639933	0.470737213015471
4.44	0.96	0.274	0.285416666666667	0.376683303512572
4.45	1.104	0.29	0.26268115942029	0.432212347805661
4.46	1.125	0.33	0.293333333333333	0.439446258652209
4.47	1.147	0.249	0.217088055797733	0.447037548036075
4.48	0.997	0.324	0.324974924774323	0.38770843703335
4.49	1.112	0.277	0.24910071942446	0.431465975493353
4.5	1.127	0.33	0.292812777284827	0.436314363143631
4.51	1.075	0.271	0.252093023255814	0.415259933403895
4.52	1.065	0.297	0.27887323943662	0.410486879837193
4.53	1.053	0.262	0.248812915479582	0.40496573366869
4.54	1.082	0.288	0.266173752310536	0.415202075242905
4.55	1.148	0.307	0.267421602787456	0.43956043956044
4.56	1.107	0.331	0.299006323396567	0.422932330827068
4.57	1.12	0.269	0.240178571428571	0.4269626941346
4.58	1.094	0.355	0.324497257769653	0.4161404683292
4.59	1.048	0.281	0.268129770992366	0.397774285866108
4.6	1.151	0.356	0.309296264118158	0.435918800181791
4.61	1.142	0.249	0.218038528896672	0.431572025667576
4.62	1.032	0.29	0.281007751937984	0.389157880447079
4.63	1.083	0.31	0.286241920590951	0.407507469088884
4.64	1.077	0.322	0.298978644382544	0.404376426769194
4.65	1.241	0.38	0.306204673650282	0.464950732456633
4.66	1.051	0.284	0.270218839200761	0.392920698060445
4.67	1.051	0.299	0.284490960989534	0.39207932611599
4.68	1.108	0.356	0.32129963898917	0.41246016855773
4.69	0.981	0.31	0.316004077471967	0.364404953827181
4.7	1.195	0.302	0.252719665271967	0.442953517681073
4.71	1.04	0.272	0.261538461538462	0.384680825880142
4.72	1.085	0.261	0.240552995391705	0.400475403059115
4.73	1.072	0.285	0.265858208955224	0.394840553660747
4.74	1.007	0.328	0.325719960278054	0.370117173142798
4.75	1.129	0.359	0.317980513728964	0.414083990463965
4.76	1.011	0.295	0.291790306627102	0.370026059204169
4.77	1.056	0.308	0.291666666666667	0.385685797558784
4.78	1.087	0.261	0.240110395584177	0.396177452509731
4.79	1.17	0.362	0.309401709401709	0.425538105664385
4.8	1.148	0.284	0.247386759581882	0.416666666666667
4.81	1.209	0.311	0.257237386269644	0.437894340333365
4.82	1.16	0.315	0.271551724137931	0.419275087830902
4.83	1.139	0.329	0.288849868305531	0.410832413559273
4.84	0.996	0.268	0.269076305220884	0.358510668931955
4.85	0.97	0.264	0.272164948453608	0.348432055749129
4.86	1.08	0.265	0.24537037037037	0.387146728610143
4.87	1.126	0.333	0.295737122557726	0.402807489500533
4.88	1.122	0.345	0.307486631016043	0.40055406408865
4.89	1.113	0.279	0.250673854447439	0.396528505162352
4.9	1.056	0.23	0.21780303030303	0.375453317215388
4.91	1.127	0.272	0.241348713398403	0.399880780885202
4.92	1.309	0.371	0.283422459893048	0.463513781479278
4.93	1.103	0.279	0.252946509519492	0.389777441674736
4.94	1.159	0.292	0.251941328731665	0.408737603859555
4.95	0.98	0.254	0.259183673469388	0.344912540034491
4.96	1.093	0.337	0.30832570905764	0.383907496909071
4.97	1.176	0.32	0.272108843537415	0.41222947440742
4.98	1.011	0.342	0.338278931750742	0.353679526468242
4.99	1.085	0.293	0.270046082949309	0.378806393274354
5	1.148	0.332	0.289198606271777	0.4
