"V1"	"V2"	"V3"	"V4"	"V5"
2.15	0.946	0.284	0.300211416490486	0.766550522648084
2.16	0.862	0.268	0.310904872389791	0.695251000129049
2.17	0.889	0.274	0.308211473565804	0.713723727099022
2.18	0.878	0.22	0.250569476082005	0.701659048045264
2.19	0.868	0.26	0.299539170506912	0.690500055685488
2.2	0.894	0.274	0.306487695749441	0.707950585999367
2.21	0.868	0.259	0.298387096774194	0.684251186403267
2.22	0.917	0.279	0.304252998909487	0.719622061085476
2.23	0.935	0.269	0.287700534759358	0.730457336604116
2.24	0.857	0.274	0.319719953325554	0.666531856645097
2.25	0.933	0.315	0.337620578778135	0.722415795586527
2.26	0.805	0.268	0.332919254658385	0.620548240880639
2.27	0.885	0.284	0.32090395480226	0.679212267264271
2.28	0.976	0.28	0.286885245901639	0.745766856164802
2.29	0.928	0.273	0.294181034482759	0.705993335666357
2.3	0.852	0.284	0.333333333333333	0.645356764126648
2.31	0.864	0.261	0.302083333333333	0.651613195167202
2.32	0.873	0.268	0.306987399770905	0.655562897993512
2.33	0.87	0.21	0.241379310344828	0.650506198501593
2.34	0.868	0.274	0.315668202764977	0.646237231603085
2.35	0.952	0.291	0.305672268907563	0.705760249091853
2.36	0.903	0.289	0.320044296788483	0.666597767672592
2.37	1.007	0.311	0.30883813306852	0.740234346285597
2.38	0.813	0.246	0.302583025830258	0.595116095218575
2.39	0.985	0.309	0.313705583756345	0.718003294796845
2.4	0.958	0.3	0.313152400835073	0.69541231126597
2.41	0.955	0.265	0.277486910994764	0.690358118756054
2.42	0.895	0.316	0.353072625698324	0.644311342759236
2.43	0.928	0.308	0.331896551724138	0.665318822500394
2.44	0.939	0.3	0.319488817891374	0.670446107271377
2.45	0.885	0.312	0.352542372881356	0.62931095783261
2.46	0.922	0.328	0.355748373101952	0.652956006911986
2.47	0.932	0.29	0.311158798283262	0.657365740806049
2.48	0.939	0.308	0.32800851970181	0.659632460379903
2.49	0.978	0.352	0.359918200408998	0.684270181772386
2.5	1	0.353	0.353	0.696864111498258
2.51	1.026	0.34	0.331384015594542	0.712134042228299
2.52	0.956	0.316	0.330543933054393	0.66091477241303
2.53	0.991	0.282	0.284561049445005	0.682403492583768
2.54	0.967	0.26	0.268872802481903	0.663255507695684
2.55	1.006	0.308	0.306163021868787	0.68729930996789
2.56	0.993	0.32	0.322255790533736	0.675767639372822
2.57	1.04	0.314	0.301923076923077	0.704998712021584
2.58	0.969	0.314	0.324045407636739	0.654322988412608
2.59	0.913	0.261	0.285870755750274	0.614128314476747
2.6	1.013	0.345	0.340572556762093	0.67877244706513
2.61	1.032	0.34	0.329457364341085	0.688854179182186
2.62	0.924	0.314	0.33982683982684	0.614410724259914
2.63	1.055	0.315	0.298578199052133	0.69885136656907
2.64	0.939	0.292	0.310969116080937	0.619654735508394
2.65	0.937	0.363	0.387406616862327	0.616001577805536
2.66	1	0.295	0.295	0.654947473212648
2.67	0.96	0.309	0.321875	0.626394706964726
2.68	0.974	0.347	0.356262833675565	0.633158250559052
2.69	1.05	0.35	0.333333333333333	0.680025387614471
2.7	0.97	0.335	0.345360824742268	0.625887211253065
2.71	0.992	0.313	0.315524193548387	0.637720662920915
2.72	0.975	0.304	0.311794871794872	0.624487599918016
2.73	0.994	0.292	0.293762575452716	0.634325024568927
2.74	0.997	0.312	0.312938816449348	0.633917444492485
2.75	1.013	0.363	0.358341559723593	0.641748495407032
2.76	0.963	0.33	0.342679127725857	0.607862445084078
2.77	1.063	0.375	0.35277516462841	0.668561868702751
2.78	1.116	0.379	0.339605734767025	0.699370816935302
2.79	1.012	0.341	0.33695652173913	0.631923369924943
2.8	1.011	0.304	0.300692383778437	0.629044300647088
2.81	1.051	0.288	0.274024738344434	0.65160514340273
2.82	0.908	0.324	0.356828193832599	0.560950898262782
2.83	0.963	0.324	0.336448598130841	0.592826978244543
2.84	0.984	0.32	0.32520325203252	0.603621730382294
2.85	1	0.308	0.308	0.611284308331805
2.86	1.105	0.347	0.314027149321267	0.673107380424454
2.87	1.021	0.338	0.331047992164545	0.619772001602545
2.88	1.141	0.391	0.342681858019281	0.690210027100271
2.89	1.083	0.343	0.316712834718375	0.652857986810219
2.9	1.042	0.354	0.339731285988484	0.625976210501021
2.91	0.975	0.328	0.336410256410256	0.583713495456015
2.92	1.09	0.367	0.336697247706422	0.650326953367381
2.93	0.952	0.343	0.360294117647059	0.566053442104387
2.94	1.012	0.337	0.33300395256917	0.599682381663467
2.95	0.998	0.346	0.346693386773547	0.589381680741747
2.96	1.071	0.345	0.322128851540616	0.630355965721819
2.97	1.057	0.397	0.375591296121097	0.620021351728669
2.98	1.132	0.395	0.348939929328622	0.661787058906064
2.99	0.982	0.283	0.288187372708758	0.572174379173319
3	1.119	0.321	0.28686327077748	0.649825783972125
3.01	1.126	0.448	0.397868561278863	0.651718429856344
3.02	1.012	0.408	0.403162055335968	0.583796755659137
3.03	0.987	0.31	0.314083080040527	0.567495773967641
3.04	1.008	0.325	0.322420634920635	0.577663671373556
3.05	1.034	0.324	0.313346228239845	0.590620894499343
3.06	1.093	0.354	0.32387923147301	0.622281432898363
3.07	1.113	0.37	0.332434860736748	0.631604035910066
3.08	1.026	0.322	0.313840155945419	0.580343001945789
3.09	1.227	0.429	0.349633251833741	0.691789858259193
3.1	1.002	0.308	0.307385229540918	0.563111161065528
3.11	1.003	0.346	0.344965104685942	0.561860694399319
3.12	1.052	0.366	0.347908745247148	0.587420709371929
3.13	1.141	0.367	0.321647677475898	0.635081430686511
3.14	1.122	0.393	0.350267379679144	0.62251714418873
3.15	1.116	0.349	0.312724014336918	0.6172224987556
3.16	1.027	0.377	0.367088607594937	0.566202090592335
3.17	1.135	0.435	0.383259911894273	0.623770320623441
3.18	1.145	0.352	0.307423580786026	0.627287270177284
3.19	1.135	0.403	0.355066079295154	0.619859534914203
3.2	1.052	0.365	0.346958174904943	0.572735191637631
3.21	1.08	0.374	0.346296296296296	0.586147383503207
3.22	1.134	0.388	0.342151675485009	0.613543402514771
3.23	1.176	0.424	0.360544217687075	0.634297364645473
3.24	1.152	0.361	0.313368055555556	0.619434765776229
3.25	1.003	0.399	0.397806580259222	0.537657464486733
3.26	1.077	0.341	0.316620241411328	0.575554177978239
3.27	1.125	0.373	0.331555555555556	0.599367068375795
3.28	1.155	0.386	0.334199134199134	0.613474122546104
3.29	1.075	0.404	0.375813953488372	0.569246899590142
3.3	1.205	0.404	0.335269709543568	0.636152465420758
3.31	1.088	0.354	0.325367647058824	0.572649662620925
3.32	1.156	0.365	0.315743944636678	0.606607615129508
3.33	1.07	0.383	0.357943925233645	0.559793242720072
3.34	1.161	0.363	0.31266149870801	0.605583258569968
3.35	1.126	0.407	0.36145648312611	0.585573872796297
3.36	1.232	0.502	0.407467532467532	0.638792102206736
3.37	1.103	0.387	0.350861287398005	0.570208542271943
3.38	1.16	0.435	0.375	0.597901160752943
3.39	1.049	0.345	0.328884652049571	0.539093254396514
3.4	1.139	0.385	0.33801580333626	0.583623693379791
3.41	1.106	0.388	0.350813743218806	0.565052571346828
3.42	1.048	0.36	0.343511450381679	0.533854962609776
3.43	1.157	0.415	0.358686257562662	0.587661645046271
3.44	1.157	0.46	0.397579948141746	0.585953326310672
3.45	1.082	0.359	0.331792975970425	0.546381861334141
3.46	1.106	0.437	0.395117540687161	0.556887071760891
3.47	1.199	0.435	0.362802335279399	0.601974113606925
3.48	1.119	0.389	0.34763181411975	0.560194641355281
3.49	1.199	0.435	0.362802335279399	0.598524405219492
3.5	1.073	0.406	0.378378378378378	0.53409656545545
3.51	1.171	0.365	0.311699402220324	0.581216434874972
3.52	1.098	0.403	0.367030965391621	0.543435223313272
3.53	1.234	0.463	0.375202593192869	0.609015802824965
3.54	1.173	0.379	0.3231031543052	0.577275143211481
3.55	1.202	0.454	0.377703826955075	0.589880747902046
3.56	1.098	0.411	0.37431693989071	0.537329209568179
3.57	1.204	0.412	0.3421926910299	0.587552094008335
3.58	1.128	0.404	0.358156028368794	0.548926478889689
3.59	1.118	0.405	0.362254025044723	0.542544621626081
3.6	1.222	0.421	0.344517184942717	0.591366627951994
3.61	1.192	0.436	0.365771812080537	0.575250706998562
3.62	1.36	0.51	0.375	0.654513253893391
3.63	1.367	0.5	0.365764447695684	0.656069724805867
3.64	1.204	0.422	0.350498338870432	0.576253015277406
3.65	1.176	0.437	0.371598639455782	0.561309722686268
3.66	1.168	0.469	0.401541095890411	0.555968088954894
3.67	1.255	0.4	0.318725099601594	0.595752356900759
3.68	1.301	0.528	0.405841660261337	0.615910468110892
3.69	1.246	0.467	0.374799357945425	0.588274175424681
3.7	1.154	0.449	0.389081455805893	0.543365665316885
3.71	1.194	0.46	0.385259631490787	0.560684467068005
3.72	1.179	0.416	0.35284139100933	0.552152410925031
3.73	1.236	0.496	0.401294498381877	0.577294934190246
3.74	1.178	0.372	0.315789473684211	0.548733905979243
3.75	1.299	0.458	0.352578906851424	0.603484320557491
3.76	1.191	0.393	0.329974811083123	0.551838535102676
3.77	1.164	0.436	0.374570446735395	0.537897762456215
3.78	1.255	0.496	0.395219123505976	0.578415648102059
3.79	1.174	0.44	0.374787052810903	0.53965598080406
3.8	1.224	0.402	0.32843137254902	0.561158995048597
3.81	1.183	0.389	0.328825021132713	0.540938480250944
3.82	1.108	0.43	0.388086642599278	0.505317693416276
3.83	1.229	0.451	0.366965012205045	0.559037854459111
3.84	1.197	0.452	0.377610693400167	0.543064024390244
3.85	1.178	0.403	0.342105263157895	0.533055794379836
3.86	1.017	0.376	0.369714847590954	0.459009586394902
3.87	1.131	0.399	0.352785145888594	0.509142965183805
3.88	1.237	0.474	0.383185125303153	0.555425841445454
3.89	1.163	0.425	0.365434221840069	0.520856659172541
3.9	1.214	0.43	0.354200988467875	0.542303225230054
3.91	1.213	0.393	0.3239901071723	0.540470695170963
3.92	1.175	0.446	0.379574468085106	0.522203654981156
3.93	1.197	0.477	0.398496240601504	0.530627443679017
3.94	1.221	0.409	0.334971334971335	0.539892817347318
3.95	1.147	0.442	0.385353095030514	0.505888060688925
3.96	1.109	0.404	0.36429215509468	0.487892865941646
3.97	1.154	0.417	0.361351819757366	0.506411325358306
3.98	1.175	0.383	0.325957446808511	0.514331238071893
3.99	1.262	0.496	0.393026941362916	0.551029140796242
4	1.224	0.489	0.399509803921569	0.533101045296167
4.01	1.181	0.46	0.389500423370025	0.513090097057009
4.02	1.285	0.454	0.353307392996109	0.556884566713471
4.03	1.189	0.423	0.355761143818335	0.514002126905353
4.04	1.161	0.434	0.373815676141258	0.500655466243488
4.05	1.202	0.41	0.341098169717138	0.517055964210436
4.06	1.183	0.44	0.371935756551141	0.507629460531059
4.07	1.236	0.429	0.347087378640777	0.529068821751749
4.08	1.241	0.451	0.363416599516519	0.529907084785134
4.09	1.328	0.53	0.399096385542169	0.565669645519368
4.1	1.263	0.515	0.407759303246239	0.53667034928189
4.11	1.336	0.491	0.36751497005988	0.56630806141221
4.12	1.191	0.408	0.342569269521411	0.5036196339772
4.13	1.337	0.461	0.344801795063575	0.563987480068505
4.14	1.272	0.477	0.375	0.535272433469676
4.15	1.26	0.509	0.403968253968254	0.528945048486629
4.16	1.195	0.414	0.346443514644351	0.500452291610828
4.17	1.24	0.445	0.358870967741935	0.518052456989113
4.18	1.331	0.519	0.389932381667919	0.554740509811113
4.19	1.223	0.42	0.343417825020442	0.508511222173252
4.2	1.25	0.478	0.3824	0.518500082960013
4.21	1.352	0.468	0.346153846153846	0.559477600205252
4.22	1.294	0.456	0.352395672333849	0.534207440923428
4.23	1.309	0.454	0.346829640947288	0.539122412500721
4.24	1.165	0.463	0.397424892703863	0.478683189796857
4.25	1.27	0.505	0.397637795275591	0.520598483295757
4.26	1.267	0.473	0.373322809786898	0.51814954769266
4.27	1.306	0.485	0.371362940275651	0.532848085255694
4.28	1.215	0.419	0.344855967078189	0.494561854830831
4.29	1.277	0.467	0.365700861393892	0.518587103952958
4.3	1.253	0.398	0.317637669592977	0.507657402155417
4.31	1.27	0.476	0.374803149606299	0.513351172623427
4.32	1.227	0.452	0.368378158109209	0.494821912504839
4.33	1.276	0.501	0.392633228840125	0.513394114475622
4.34	1.327	0.495	0.373021853805577	0.532683569100339
4.35	1.368	0.48	0.350877192982456	0.54787937041932
4.36	1.305	0.53	0.406130268199234	0.521449349486942
4.37	1.203	0.486	0.403990024937656	0.479592406254236
4.38	1.214	0.498	0.410214168039539	0.482872734793884
4.39	1.342	0.507	0.37779433681073	0.532569269721334
4.4	1.388	0.501	0.360951008645533	0.549572378840672
4.41	1.388	0.555	0.39985590778098	0.548326182970284
4.42	1.338	0.478	0.357249626307922	0.527377930534315
4.43	1.138	0.453	0.398066783831283	0.447534626910281
4.44	1.3	0.524	0.403076923076923	0.510091973506608
4.45	1.219	0.445	0.365053322395406	0.477234467368751
4.46	1.308	0.466	0.356269113149847	0.510929516726301
4.47	1.333	0.508	0.381095273818455	0.519530123393276
4.48	1.301	0.58	0.445810914681015	0.505926455948233
4.49	1.367	0.492	0.359912216532553	0.530408263039041
4.5	1.257	0.487	0.387430389817025	0.48664343786295
4.51	1.26	0.478	0.379365079365079	0.48672327078038
4.52	1.257	0.533	0.424025457438345	0.484490148314884
4.53	1.371	0.522	0.38074398249453	0.527263077739576
4.54	1.271	0.525	0.413060582218725	0.487728130899937
4.55	1.286	0.517	0.402021772939347	0.492399586476242
4.56	1.298	0.487	0.375192604006163	0.495904395134177
4.57	1.272	0.476	0.374213836477987	0.484907631195724
4.58	1.309	0.471	0.359816653934301	0.497923101501757
4.59	1.336	0.47	0.351796407185629	0.507086303356031
4.6	1.254	0.528	0.421052631578947	0.474928041205878
4.61	1.43	0.555	0.388111888111888	0.540409804469907
4.62	1.405	0.526	0.374377224199288	0.529812812042777
4.63	1.225	0.492	0.401632653061224	0.460938734657325
4.64	1.273	0.553	0.434406912804399	0.477967679923105
4.65	1.351	0.553	0.409326424870466	0.506163126147391
4.66	1.275	0.553	0.433725490196078	0.476664024764098
4.67	1.343	0.537	0.399851079672375	0.501010975236703
4.68	1.26	0.433	0.343650793650794	0.469043151969981
4.69	1.388	0.56	0.403458213256484	0.515590291449671
4.7	1.431	0.54	0.377358490566038	0.530432204018089
4.71	1.373	0.571	0.415877640203933	0.507852667243688
4.72	1.273	0.526	0.413197172034564	0.469866532805764
4.73	1.338	0.561	0.419282511210762	0.492814049251939
4.74	1.364	0.515	0.377565982404692	0.501330510592628
4.75	1.314	0.525	0.399543378995434	0.481936548688795
4.76	1.291	0.47	0.364058869093726	0.472506075600972
4.77	1.313	0.446	0.33968012185834	0.479550617608602
4.78	1.334	0.447	0.335082458770615	0.486201215867508
4.79	1.236	0.525	0.424757281553398	0.449542819317248
4.8	1.312	0.521	0.397103658536585	0.476190476190476
4.81	1.275	0.514	0.403137254901961	0.461799242287047
4.82	1.306	0.504	0.385911179173047	0.472045917850998
4.83	1.26	0.562	0.446031746031746	0.454476594455386
4.84	1.332	0.504	0.378378378378378	0.479454027125867
4.85	1.42	0.555	0.390845070422535	0.510075792952333
4.86	1.378	0.519	0.376632801161103	0.49397054817109
4.87	1.376	0.537	0.390261627906977	0.492240768696921
4.88	1.359	0.598	0.440029433406917	0.485163077626092
4.89	1.303	0.497	0.381427475057559	0.464219804336518
4.9	1.322	0.534	0.40393343419062	0.470027732347294
4.91	1.324	0.57	0.430513595166163	0.469780083311453
4.92	1.27	0.48	0.377952755905512	0.44970397439166
4.93	1.251	0.486	0.388489208633094	0.442077587973793
4.94	1.338	0.487	0.363976083707025	0.471864464162282
4.95	1.389	0.582	0.419006479481641	0.488860732763172
4.96	1.337	0.536	0.400897531787584	0.469610542879622
4.97	1.452	0.503	0.346418732782369	0.508977208196917
4.98	1.428	0.57	0.399159663865546	0.499559212459595
4.99	1.36	0.579	0.425735294117647	0.474817230279374
5	1.394	0.536	0.384505021520803	0.485714285714286
5.01	1.472	0.598	0.40625	0.511868249563591
