"V1"	"V2"	"V3"	"V4"	"V5"
1.81	0.533	0.041	0.0769230769230769	0.513022888713496
1.82	0.526	0.053	0.100760456273764	0.503503465175939
1.83	0.581	0.08	0.137693631669535	0.553112088497934
1.84	0.431	0.043	0.0997679814385151	0.408082108771398
1.85	0.503	0.057	0.113320079522863	0.473679254167059
1.86	0.49	0.04	0.0816326530612245	0.45895620246525
1.87	0.518	0.079	0.152509652509653	0.48258771357767
1.88	0.522	0.047	0.0900383141762452	0.483727481651716
1.89	0.533	0.065	0.121951219512195	0.491307634164777
1.9	0.496	0.051	0.102822580645161	0.454795525398863
1.91	0.44	0.047	0.106818181818182	0.401335352171771
1.92	0.506	0.059	0.116600790513834	0.459131823461092
1.93	0.536	0.062	0.115671641791045	0.483833113682728
1.94	0.483	0.086	0.178053830227743	0.433744028161931
1.95	0.526	0.06	0.114068441064639	0.469936567497543
1.96	0.489	0.066	0.134969325153374	0.434651212401337
1.97	0.458	0.035	0.0764192139737991	0.405030156175383
1.98	0.539	0.054	0.100185528756957	0.474254742547426
1.99	0.431	0.056	0.129930394431555	0.377322150823805
2	0.439	0.046	0.104783599088838	0.382404181184669
2.01	0.473	0.034	0.0718816067653277	0.409971050669995
2.02	0.562	0.037	0.0658362989323843	0.484700037948046
2.03	0.479	0.058	0.121085594989562	0.411081169221263
2.04	0.561	0.06	0.106951871657754	0.479094076655052
2.05	0.464	0.038	0.0818965517241379	0.394323106994136
2.06	0.618	0.094	0.15210355987055	0.522648083623693
2.07	0.505	0.044	0.0871287128712871	0.425019778148092
2.08	0.578	0.062	0.107266435986159	0.484119538997588
2.09	0.521	0.051	0.0978886756238004	0.434289715419369
2.1	0.547	0.065	0.118829981718464	0.453791272606604
2.11	0.573	0.07	0.12216404886562	0.473107980910547
2.12	0.461	0.061	0.132321041214751	0.378837683255539
2.13	0.493	0.06	0.121703853955375	0.403232402545353
2.14	0.529	0.088	0.166351606805293	0.430655508157218
2.15	0.514	0.046	0.0894941634241245	0.416497852686168
2.16	0.481	0.053	0.11018711018711	0.387953284294748
2.17	0.502	0.049	0.097609561752988	0.40302509674208
2.18	0.584	0.077	0.131849315068493	0.466707157241952
2.19	0.605	0.091	0.150413223140496	0.481281720840692
2.2	0.555	0.052	0.0936936936936937	0.439499524865379
2.21	0.432	0.053	0.122685185185185	0.340548977564759
2.22	0.544	0.068	0.125	0.426907743980915
2.23	0.511	0.073	0.142857142857143	0.399212512304495
2.24	0.572	0.044	0.0769230769230769	0.444873071179691
2.25	0.48	0.048	0.1	0.371660859465738
2.26	0.61	0.07	0.114754098360656	0.470229101785329
2.27	0.495	0.044	0.0888888888888889	0.379898386774931
2.28	0.53	0.067	0.126415094339623	0.404975854269821
2.29	0.573	0.112	0.195462478184991	0.435920454026749
2.3	0.477	0.052	0.109014675052411	0.361308892592032
2.31	0.656	0.062	0.0945121951219512	0.494743351886209
2.32	0.503	0.048	0.095427435387674	0.377718370779767
2.33	0.504	0.075	0.148809523809524	0.37684497016644
2.34	0.576	0.048	0.0833333333333333	0.428839453229697
2.35	0.484	0.041	0.0847107438016529	0.358810882941656
2.36	0.622	0.065	0.104501607717042	0.459162581940589
2.37	0.545	0.06	0.110091743119266	0.400623355238977
2.38	0.453	0.048	0.105960264900662	0.331596053055368
2.39	0.546	0.073	0.133699633699634	0.397999795897541
2.4	0.572	0.038	0.0664335664335664	0.415214866434379
2.41	0.529	0.083	0.156899810964083	0.382407795625081
2.42	0.594	0.069	0.116161616161616	0.427621159328476
2.43	0.541	0.061	0.11275415896488	0.387863666996458
2.44	0.506	0.066	0.130434782608696	0.361284057805449
2.45	0.583	0.047	0.0806174957118353	0.414563037758657
2.46	0.525	0.069	0.131428571428571	0.37180249851279
2.47	0.46	0.039	0.0847826086956522	0.324450902114574
2.48	0.563	0.074	0.131438721136767	0.395498482634596
2.49	0.529	0.076	0.143667296786389	0.370121601388131
2.5	0.519	0.059	0.113680154142582	0.361672473867596
2.51	0.499	0.071	0.142284569138277	0.34634979246776
2.52	0.525	0.075	0.142857142857143	0.362950058072009
2.53	0.505	0.039	0.0772277227722772	0.347743454848439
2.54	0.546	0.065	0.119047619047619	0.374495870942961
2.55	0.538	0.063	0.117100371747212	0.367561658809865
2.56	0.531	0.055	0.103578154425612	0.361362151567944
2.57	0.508	0.056	0.110236220472441	0.344364755487466
2.58	0.511	0.046	0.0900195694716243	0.345055776139157
2.59	0.596	0.073	0.12248322147651	0.40089865873838
2.6	0.631	0.069	0.109350237717908	0.422808898418655
2.61	0.554	0.064	0.115523465703971	0.369791875258654
2.62	0.454	0.046	0.101321585903084	0.301885788759741
2.63	0.589	0.09	0.152801358234295	0.390164412236192
2.64	0.546	0.074	0.135531135531136	0.360310421286031
2.65	0.486	0.053	0.109053497942387	0.31950562093222
2.66	0.597	0.08	0.134003350083752	0.391003641507951
2.67	0.534	0.063	0.117977528089888	0.348432055749129
2.68	0.608	0.079	0.129934210526316	0.395236361745281
2.69	0.542	0.049	0.0904059040590406	0.351022628654327
2.7	0.531	0.046	0.0866290018832392	0.342624854819977
2.71	0.533	0.082	0.153846153846154	0.342646283605693
2.72	0.598	0.063	0.105351170568562	0.38301906128305
2.73	0.534	0.056	0.104868913857678	0.340774208370027
2.74	0.635	0.066	0.103937007874016	0.403748823723899
2.75	0.549	0.051	0.092896174863388	0.347798542920494
2.76	0.524	0.057	0.108778625954198	0.330757965964753
2.77	0.601	0.068	0.113144758735441	0.377992176002214
2.78	0.492	0.052	0.105691056910569	0.308324768756423
2.79	0.622	0.081	0.130225080385852	0.388395589025015
2.8	0.625	0.052	0.0832	0.38887506222001
2.81	0.453	0.049	0.108167770419426	0.280853596537999
2.82	0.532	0.06	0.112781954887218	0.328662861096696
2.83	0.552	0.064	0.115942028985507	0.339813595006218
2.84	0.582	0.08	0.13745704467354	0.357020169799284
2.85	0.536	0.055	0.102611940298507	0.327648389265848
2.86	0.548	0.07	0.127737226277372	0.33381252893448
2.87	0.504	0.058	0.115079365079365	0.305940341633382
2.88	0.641	0.04	0.062402496099844	0.387751645373597
2.89	0.534	0.049	0.0917602996254682	0.321907816211133
2.9	0.54	0.061	0.112962962962963	0.324402258800913
2.91	0.632	0.066	0.104430379746835	0.37836608115713
2.92	0.578	0.08	0.13840830449827	0.344852274354446
2.93	0.614	0.044	0.0716612377850163	0.365080686399258
2.94	0.589	0.064	0.108658743633277	0.349024627272512
2.95	0.544	0.057	0.104779411764706	0.321266166656824
2.96	0.508	0.062	0.122047244094488	0.298992372163104
2.97	0.604	0.075	0.124172185430464	0.354297915273525
2.98	0.631	0.055	0.0871632329635499	0.368893669761242
2.99	0.526	0.057	0.108365019011407	0.306480370107093
3	0.575	0.094	0.163478260869565	0.333914053426249
3.01	0.579	0.065	0.112262521588946	0.335119867572667
3.02	0.55	0.05	0.0909090909090909	0.317280845466922
3.03	0.515	0.05	0.0970873786407767	0.296109750347857
3.04	0.561	0.084	0.149732620320856	0.321497340913259
3.05	0.526	0.074	0.140684410646388	0.3004512480722
3.06	0.536	0.048	0.0895522388059701	0.305162715492701
3.07	0.519	0.049	0.0944123314065511	0.294521558524101
3.08	0.549	0.042	0.0765027322404372	0.31053441332187
3.09	0.541	0.059	0.1090573012939	0.305019000259351
3.1	0.547	0.065	0.118829981718464	0.307406991120602
3.11	0.595	0.083	0.139495798319328	0.333307191592816
3.12	0.606	0.046	0.0759075907590759	0.338381131064058
3.13	0.532	0.065	0.12218045112782	0.296111587313956
3.14	0.55	0.069	0.125454545454545	0.305155462837613
3.15	0.582	0.043	0.0738831615120275	0.321884851501576
3.16	0.668	0.087	0.130239520958084	0.368279451329776
3.17	0.524	0.063	0.120229007633588	0.28797854449928
3.18	0.568	0.08	0.140845070422535	0.311178313939474
3.19	0.635	0.073	0.11496062992126	0.34679366050266
3.2	0.561	0.048	0.0855614973262032	0.305422473867596
3.21	0.559	0.083	0.148479427549195	0.30338554386879
3.22	0.524	0.062	0.118320610687023	0.283506827969788
3.23	0.688	0.096	0.13953488372093	0.371085533057896
3.24	0.59	0.068	0.115254237288136	0.317245235944423
3.25	0.491	0.054	0.109979633401222	0.263200214419727
3.26	0.613	0.055	0.0897226753670473	0.327590261003399
3.27	0.565	0.039	0.0690265486725664	0.30101546100651
3.28	0.593	0.059	0.0994940978077572	0.314969830882978
3.29	0.655	0.079	0.120610687022901	0.346843459750273
3.3	0.589	0.076	0.129032258064516	0.310949213388238
3.31	0.568	0.031	0.0545774647887324	0.298956809162395
3.32	0.62	0.076	0.12258064516129	0.32534318458503
3.33	0.603	0.101	0.167495854063018	0.315472266691779
3.34	0.547	0.078	0.142595978062157	0.28531786601014
3.35	0.638	0.045	0.0705329153605016	0.331790524728275
3.36	0.488	0.05	0.102459016393443	0.253028040484487
3.37	0.614	0.085	0.138436482084691	0.317414365326358
3.38	0.633	0.057	0.0900473933649289	0.32626847823846
3.39	0.647	0.07	0.108191653786708	0.332500796562959
3.4	0.478	0.067	0.140167364016736	0.244927239188358
3.41	0.548	0.079	0.144160583941606	0.279971798461177
3.42	0.563	0.099	0.175843694493783	0.286794221325672
3.43	0.571	0.053	0.0928196147110333	0.290021434158531
3.44	0.547	0.062	0.113345521023766	0.277023741998217
3.45	0.563	0.077	0.136767317939609	0.284300358531536
3.46	0.598	0.1	0.167224080267559	0.301101689794767
3.47	0.598	0.077	0.12876254180602	0.300233961582102
3.48	0.544	0.063	0.115808823529412	0.272337698746446
3.49	0.545	0.041	0.0752293577981651	0.272056547827042
3.5	0.536	0.091	0.169776119402985	0.266799402687904
3.51	0.693	0.059	0.0851370851370851	0.34396497811132
3.52	0.583	0.062	0.106346483704974	0.288545296167247
3.53	0.59	0.068	0.115254237288136	0.291182596164286
3.54	0.614	0.084	0.136807817589577	0.302171302584697
3.55	0.572	0.049	0.0856643356643357	0.280708642096481
3.56	0.577	0.078	0.135181975736568	0.282366988998943
3.57	0.556	0.038	0.0683453237410072	0.271328043412487
3.58	0.503	0.062	0.123260437375746	0.244778385533257
3.59	0.57	0.072	0.126315789473684	0.276610406374657
3.6	0.596	0.056	0.0939597315436242	0.288424312814557
3.61	0.628	0.091	0.144904458598726	0.303068325499242
3.62	0.527	0.043	0.0815939278937381	0.253623885883689
3.63	0.617	0.105	0.170178282009724	0.296119253990651
3.64	0.491	0.058	0.118126272912424	0.235000191446185
3.65	0.598	0.081	0.135451505016722	0.285427903202711
3.66	0.578	0.071	0.122837370242215	0.275128044020487
3.67	0.56	0.065	0.116071428571429	0.26583372100751
3.68	0.595	0.046	0.0773109243697479	0.281680805938494
3.69	0.563	0.097	0.172291296625222	0.265809278301842
3.7	0.543	0.063	0.116022099447514	0.255673792259158
3.71	0.492	0.035	0.0711382113821138	0.231035810550635
3.72	0.587	0.077	0.131175468483816	0.274905398823574
3.73	0.601	0.064	0.10648918469218	0.280707326414513
3.74	0.591	0.067	0.11336717428088	0.27529858950232
3.75	0.537	0.067	0.124767225325885	0.249477351916376
3.76	0.529	0.059	0.111531190926276	0.245107124323523
3.77	0.605	0.07	0.115702479338843	0.279577445262895
3.78	0.624	0.054	0.0865384615384615	0.287594712681821
3.79	0.608	0.062	0.101973684210526	0.27948112123413
3.8	0.525	0.044	0.0838095238095238	0.240693196405648
3.81	0.666	0.084	0.126126126126126	0.304535103843727
3.82	0.517	0.069	0.133462282398453	0.235784519400916
3.83	0.619	0.075	0.121163166397415	0.281565851839048
3.84	0.547	0.056	0.102376599634369	0.248167102206736
3.85	0.617	0.07	0.113452188006483	0.279198153762614
3.86	0.589	0.054	0.0916808149405773	0.265837410409633
3.87	0.574	0.068	0.118466898954704	0.258397932816538
3.88	0.602	0.106	0.176079734219269	0.270304249434247
3.89	0.627	0.06	0.0956937799043062	0.280805782718128
3.9	0.569	0.06	0.105448154657293	0.254176717591352
3.91	0.617	0.066	0.106969205834684	0.27491378311664
3.92	0.604	0.103	0.170529801324503	0.268434900092441
3.93	0.691	0.075	0.108538350217077	0.306318766568255
3.94	0.567	0.053	0.0934744268077601	0.250711897981924
3.95	0.637	0.071	0.111459968602826	0.280950910774931
3.96	0.634	0.044	0.0694006309148265	0.278921620385035
3.97	0.678	0.083	0.122418879056047	0.297527624430616
3.98	0.668	0.068	0.101796407185629	0.292402780452787
3.99	0.591	0.044	0.0744500846023689	0.258049304445784
4	0.618	0.071	0.114886731391586	0.269163763066202
4.01	0.62	0.077	0.124193548387097	0.269361439606559
4.02	0.511	0.049	0.0958904109589041	0.221453707074384
4.03	0.69	0.054	0.0782608695652174	0.298285506782753
4.04	0.641	0.076	0.118564742589704	0.276417014523752
4.05	0.663	0.072	0.108597285067873	0.285198090076139
4.06	0.63	0.065	0.103174603174603	0.270335215667428
4.07	0.597	0.069	0.115577889447236	0.255545377496597
4.08	0.544	0.062	0.113970588235294	0.232288037166086
4.09	0.674	0.066	0.0979228486646884	0.287094383343414
4.1	0.587	0.065	0.110732538330494	0.249426361859437
4.11	0.667	0.111	0.166416791604198	0.282730147426605
4.12	0.584	0.075	0.128424657534247	0.246946990967829
4.13	0.64	0.061	0.0953125	0.26997156861918
4.14	0.666	0.037	0.0555555555555556	0.280260566580821
4.15	0.665	0.091	0.136842105263158	0.279165442256832
4.16	0.579	0.037	0.0639032815198618	0.242478558027339
4.17	0.692	0.104	0.15028901734104	0.289106693739085
4.18	0.68	0.088	0.129411764705882	0.283413633862928
4.19	0.617	0.061	0.0988654781199352	0.256542456321256
4.2	0.611	0.08	0.130932896890344	0.253442840550854
4.21	0.579	0.055	0.0949913644214162	0.239598765176658
4.22	0.491	0.058	0.118126272912424	0.202701586934624
4.23	0.585	0.08	0.136752136752137	0.240937059826525
4.24	0.703	0.079	0.112375533428165	0.288853461310893
4.25	0.572	0.032	0.0559440559440559	0.234474277515884
4.26	0.579	0.08	0.138169257340242	0.236786573097119
4.27	0.514	0.058	0.11284046692607	0.209712033553925
4.28	0.607	0.09	0.14827018121911	0.247077404018366
4.29	0.655	0.107	0.163358778625954	0.265994168433193
4.3	0.573	0.058	0.101221640488656	0.232152985981687
4.31	0.618	0.058	0.0938511326860841	0.249803956441951
4.32	0.586	0.057	0.0972696245733788	0.236320815589108
4.33	0.566	0.057	0.100706713780919	0.2277281103395
4.34	0.578	0.045	0.0778546712802768	0.232020424220042
4.35	0.644	0.081	0.125776397515528	0.257919820577516
4.36	0.582	0.068	0.116838487972509	0.232554422529808
4.37	0.578	0.072	0.124567474048443	0.230427606662467
4.38	0.613	0.056	0.0913539967373573	0.243822888326731
4.39	0.685	0.055	0.0802919708029197	0.271840499075345
4.4	0.514	0.045	0.0875486381322957	0.203515996198923
4.41	0.454	0.057	0.125550660792952	0.179351647743883
4.42	0.643	0.105	0.163297045101089	0.253440963627477
4.43	0.649	0.06	0.0924499229583975	0.255228447157093
4.44	0.554	0.071	0.128158844765343	0.217377656402047
4.45	0.657	0.065	0.0989345509893455	0.257213326547391
4.46	0.61	0.072	0.118032786885246	0.238277526913642
4.47	0.533	0.048	0.0900562851782364	0.20773410035155
4.48	0.547	0.062	0.113345521023766	0.212714659034345
4.49	0.602	0.077	0.127906976744186	0.233581400401977
4.5	0.577	0.066	0.114384748700173	0.223383662408053
4.51	0.594	0.075	0.126262626262626	0.229455256225036
4.52	0.622	0.074	0.118971061093248	0.23973975517252
4.53	0.663	0.074	0.111613876319759	0.254978424902508
4.54	0.652	0.059	0.0904907975460123	0.250195705229551
4.55	0.57	0.08	0.140350877192982	0.218248650304399
4.56	0.631	0.073	0.115689381933439	0.241075249098356
4.57	0.567	0.086	0.151675485008818	0.216149863905641
4.58	0.59	0.074	0.125423728813559	0.224426760799111
4.59	0.661	0.071	0.107413010590015	0.250886262364024
4.6	0.539	0.086	0.159554730983302	0.204135737009544
4.61	0.674	0.087	0.129080118694362	0.254710635113788
4.62	0.542	0.077	0.142066420664207	0.204383305428602
4.63	0.624	0.073	0.116987179487179	0.23479654728667
4.64	0.578	0.054	0.0934256055363322	0.217019103688574
4.65	0.573	0.074	0.129144851657941	0.214679105316399
4.66	0.647	0.072	0.1112828438949	0.241883626684213
4.67	0.655	0.075	0.114503816793893	0.244350103335845
4.68	0.701	0.088	0.125534950071327	0.260951785342029
4.69	0.588	0.068	0.115646258503401	0.218420094648708
4.7	0.615	0.044	0.0715447154471545	0.227963525835866
4.71	0.588	0.069	0.11734693877551	0.21749262078608
4.72	0.634	0.076	0.1198738170347	0.234010512017953
4.73	0.653	0.075	0.114854517611026	0.240513882034018
4.74	0.531	0.073	0.137476459510358	0.195166056543025
4.75	0.608	0.05	0.0822368421052632	0.222996515679443
4.76	0.554	0.049	0.0884476534296029	0.202764032442245
4.77	0.64	0.053	0.0828125	0.233748968217445
4.78	0.573	0.074	0.129144851657941	0.20884055224294
4.79	0.615	0.074	0.120325203252033	0.223680286310766
4.8	0.494	0.054	0.109311740890688	0.179297328687573
4.81	0.582	0.081	0.139175257731959	0.210797771773382
4.82	0.653	0.043	0.0658499234303216	0.236022958925499
4.83	0.537	0.027	0.0502793296089385	0.193693596208367
4.84	0.661	0.072	0.1089258698941	0.237927261208858
4.85	0.509	0.048	0.0943025540275049	0.182837027192069
4.86	0.609	0.069	0.113300492610837	0.218307738632942
4.87	0.622	0.097	0.155948553054662	0.222509998640614
4.88	0.585	0.088	0.15042735042735	0.208845033415205
4.89	0.637	0.086	0.135007849293564	0.226943987231283
4.9	0.607	0.068	0.112026359143328	0.215814548816042
4.91	0.61	0.041	0.0672131147540984	0.216439464365549
4.92	0.571	0.07	0.122591943957968	0.202189739667432
4.93	0.634	0.054	0.0851735015772871	0.224042518605424
4.94	0.568	0.072	0.126760563380282	0.200313165653345
4.95	0.632	0.078	0.123417721518987	0.2224333931651
