"m"	"psipo"	"phipo"	"psinb"	"phinb"	"phinb.ind"	"psizip"	"phizip"	"psizinb"	"psizinb.ind"	"phizinb"	"phizinb.ind"
14.01	0.340568163436492	0.995951457606507	0.205182294341948	0.909167628631679	0.467542567422879	0.0275854553911075	0.999999989423817	0.0458573517411825	0.0688775122136485	0.940915356686546	0.102157117508766
14.02	0.340306422820166	0.995967347137755	0.205031478281755	0.909200430482402	0.467581791723859	0.0275148502162463	0.999999989561547	0.0458108235647811	0.0688174332103413	0.94092483171829	0.10214564003787
14.03	0.340044883362249	0.995983174306509	0.204880838209299	0.90923318519063	0.467620969555314	0.0274444257558466	0.999999989697484	0.0457643703223595	0.0687574427670655	0.940934293035557	0.102134167836476
14.04	0.339783544908144	0.995998939357525	0.204730373843278	0.909265892856529	0.467660101000859	0.0273741815473684	0.999999989831651	0.0457179918486376	0.0686975407002213	0.940943740668022	0.102122700902274
14.05	0.339522407303371	0.996014642534601	0.204580084902967	0.909298553579981	0.467699186143908	0.0273041171294557	0.99999998996407	0.0456716879787981	0.068637726826699	0.940953174645275	0.102111239232953
14.06	0.339261470393569	0.996030284080576	0.204429971108207	0.909331167460593	0.46773822506767	0.0272342320419332	0.999999990094765	0.0456254585484849	0.0685780009638778	0.94096259499682	0.102099782826194
14.07	0.339000734024495	0.996045864237338	0.204280032179407	0.909363734597689	0.467777217855155	0.0271645258258034	0.999999990223759	0.0455793033938017	0.0685183629296239	0.940972001752079	0.10208833167967
14.08	0.338740198042025	0.996061383245824	0.204130267837545	0.90939625509032	0.467816164589171	0.0270949980232436	0.999999990351072	0.0455332223513102	0.0684588125422891	0.940981394940388	0.102076885791053
14.09	0.338479862292156	0.996076841346026	0.203980677804162	0.909428729037256	0.467855065352325	0.0270256481776032	0.999999990476727	0.0454872152580287	0.068399349620709	0.940990774590997	0.102065445158006
14.1	0.338219726620998	0.996092238776993	0.203831261801364	0.909461156536995	0.467893920227024	0.0269564758333999	0.999999990600746	0.0454412819514305	0.0683399739842019	0.941000140733076	0.102054009778186
14.11	0.337959790874784	0.996107575776839	0.20368201955182	0.909493537687757	0.467932729295478	0.0268874805363176	0.99999999072315	0.0453954222694424	0.0682806854525666	0.941009493395707	0.102042579649247
14.12	0.337700054899864	0.996122852582739	0.203532950778759	0.90952587258749	0.467971492639695	0.0268186618332029	0.999999990843959	0.0453496360504431	0.0682214838460813	0.941018832607894	0.102031154768835
14.13	0.337440518542704	0.996138069430941	0.20338405520597	0.909558161333869	0.468010210341489	0.0267500192720623	0.999999990963196	0.0453039231332619	0.0681623689855018	0.941028158398553	0.102019735134591
14.14	0.33718118164989	0.996153226556763	0.203235332557801	0.909590404024298	0.468048882482473	0.026681552402059	0.99999999108088	0.0452582833571766	0.0681033406920601	0.94103747079652	0.102008320744151
14.15	0.336922044068126	0.996168324194602	0.203086782559158	0.909622600755907	0.468087509144067	0.0266132607735102	0.999999991197031	0.0452127165619128	0.0680443987874629	0.941046769830548	0.101996911595146
14.16	0.336663105644233	0.996183362577932	0.2029384049355	0.90965475162556	0.46812609040749	0.0265451439378844	0.999999991311669	0.0451672225876417	0.0679855430938896	0.94105605552931	0.101985507685201
14.17	0.336404366225151	0.996198341939314	0.202790199412842	0.909686856729848	0.468164626353771	0.0264772014477976	0.999999991424815	0.0451218012749789	0.0679267734339914	0.941065327921393	0.101974109011935
14.18	0.336145825657934	0.996213262510393	0.202642165717752	0.909718916165097	0.468203117063739	0.0264094328570111	0.999999991536487	0.0450764524649831	0.0678680896308893	0.941074587035307	0.101962715572963
14.19	0.335887483789759	0.996228124521907	0.202494303577349	0.909750930027363	0.468241562618032	0.0263418377204285	0.999999991646705	0.045031175999154	0.067809491508173	0.941083832899477	0.101951327365893
14.2	0.335629340467916	0.996242928203689	0.202346612719302	0.909782898412439	0.468279963097093	0.0262744155940925	0.999999991755487	0.0449859717194315	0.0677509788898988	0.941093065542249	0.10193994438833
14.21	0.335371395539814	0.996257673784668	0.202199092871831	0.909814821415849	0.468318318581172	0.026207166035182	0.999999991862853	0.0449408394681938	0.0676925516005888	0.94110228499189	0.101928566637872
14.22	0.335113648852981	0.996272361492875	0.202051743763701	0.909846699132855	0.468356629150326	0.0261400886020094	0.999999991968821	0.0448957790882559	0.0676342094652287	0.941111491276583	0.101917194112112
14.23	0.334856100255058	0.996286991555446	0.201904565124225	0.909878531658455	0.46839489488442	0.0260731828540178	0.999999992073409	0.0448507904228686	0.0675759523092668	0.941120684424434	0.101905826808639
14.24	0.334598749593807	0.996301564198628	0.201757556683259	0.909910319087382	0.468433115863129	0.0260064483517775	0.999999992176635	0.0448058733157164	0.0675177799586122	0.941129864463467	0.101894464725036
14.25	0.334341596717105	0.996316079647775	0.201610718171205	0.909942061514111	0.468471292165935	0.0259398846569839	0.999999992278516	0.0447610276109164	0.0674596922396335	0.941139031421629	0.101883107858882
14.26	0.334084641472947	0.996330538127362	0.201464049319005	0.909973759032852	0.468509423872131	0.025873491332454	0.999999992379071	0.0447162531530169	0.0674016889791573	0.941148185326786	0.101871756207749
14.27	0.333827883709444	0.996344939860979	0.201317549858143	0.910005411737559	0.46854751106082	0.0258072679421239	0.999999992478316	0.0446715497869959	0.0673437700044667	0.941157326206725	0.101860409769205
14.28	0.333571323274824	0.996359285071341	0.201171219520643	0.910037019721924	0.468585553810917	0.0257412140510458	0.999999992576269	0.0446269173582595	0.0672859351432996	0.941166454089156	0.101849068540815
14.29	0.333314960017432	0.996373573980287	0.201025058039067	0.910068583079382	0.468623552201145	0.0256753292253851	0.999999992672946	0.0445823557126405	0.0672281842238476	0.941175569001708	0.101837732520136
14.3	0.333058793785728	0.996387806808786	0.200879065146512	0.910100101903111	0.468661506310044	0.0256096130324176	0.999999992768364	0.0445378646963972	0.0671705170747544	0.941184670971935	0.101826401704722
14.31	0.332802824428291	0.996401983776941	0.200733240576615	0.91013157628603	0.468699416215961	0.0255440650405268	0.999999992862539	0.0444934441562119	0.0671129335251142	0.94119376002731	0.101815076092122
14.32	0.332547051793814	0.996416105103989	0.200587584063543	0.910163006320806	0.468737281997062	0.0254786848192007	0.999999992955488	0.0444490939391892	0.0670554334044704	0.941202836195232	0.101803755679881
14.33	0.332291475731108	0.996430171008309	0.200442095341998	0.91019439209985	0.468775103731321	0.0254134719390293	0.999999993047227	0.044404813892855	0.0669980165428143	0.94121189950302	0.101792440465536
14.34	0.3320360960891	0.99644418170742	0.200296774147214	0.910225733715316	0.468812881496531	0.0253484259717017	0.999999993137771	0.0443606038651547	0.0669406827705832	0.941220949977917	0.101781130446624
14.35	0.331780912716832	0.996458137417989	0.200151620214955	0.91025703125911	0.468850615370297	0.0252835464900033	0.999999993227136	0.0443164637044521	0.0668834319186595	0.941229987647089	0.101769825620674
14.36	0.331525925463462	0.996472038355834	0.200006633281514	0.910288284822883	0.468888305430041	0.0252188330678129	0.999999993315337	0.0442723932595281	0.0668262638183689	0.941239012537625	0.101758525985212
14.37	0.331271134178265	0.996485884735923	0.199861813083713	0.910319494498035	0.468925951752999	0.0251542852801	0.999999993402389	0.0442283923795787	0.0667691783014792	0.94124802467654	0.101747231537758
14.38	0.331016538710633	0.996499676772382	0.199717159358899	0.910350660375716	0.468963554416225	0.025089902702922	0.999999993488308	0.0441844609142144	0.0667121752001986	0.941257024090771	0.10173594227583
14.39	0.33076213891007	0.996513414678497	0.199572671844945	0.910381782546826	0.46900111349659	0.0250256849134211	0.999999993573108	0.0441405987134581	0.0666552543471747	0.941266010807181	0.101724658196937
14.4	0.330507934626198	0.996527098666716	0.199428350280249	0.910412861102016	0.469038629070781	0.0249616314898223	0.999999993656804	0.0440968056277445	0.0665984155754927	0.941274984852554	0.101713379298589
14.41	0.330253925708756	0.996540728948653	0.199284194403731	0.91044389613169	0.469076101215306	0.0248977420114297	0.999999993739409	0.044053081507918	0.0665416587186744	0.941283946253604	0.101702105578288
14.42	0.330000112007596	0.996554305735092	0.199140203954832	0.910474887726005	0.469113530006489	0.0248340160586244	0.999999993820939	0.0440094262052318	0.0664849836106762	0.941292895036967	0.101690837033532
14.43	0.329746493372685	0.99656782923599	0.198996378673514	0.910505835974871	0.469150915520475	0.0247704532128614	0.999999993901407	0.0439658395713462	0.0664283900858885	0.941301831229204	0.101679573661817
14.44	0.329493069654109	0.996581299660479	0.198852718300258	0.910536740967953	0.469188257833227	0.0247070530566672	0.999999993980828	0.0439223214583275	0.0663718779791336	0.941310754856804	0.101668315460631
14.45	0.329239840702065	0.996594717216872	0.198709222576063	0.91056760279467	0.46922555702053	0.0246438151736365	0.999999994059214	0.0438788717186469	0.0663154471256647	0.94131966594618	0.101657062427461
14.46	0.328986806366868	0.996608082112662	0.198565891242443	0.910598421544201	0.469262813157989	0.02458073914843	0.999999994136579	0.0438354902051785	0.0662590973611645	0.941328564523672	0.101645814559788
14.47	0.328733966498946	0.99662139455453	0.198422724041429	0.910629197305478	0.46930002632103	0.0245178245667714	0.999999994212936	0.0437921767711983	0.0662028285217438	0.941337450615546	0.101634571855089
14.48	0.328481320948843	0.996634654748343	0.198279720715565	0.910659930167192	0.469337196584902	0.0244550710154448	0.9999999942883	0.0437489312703832	0.06614664044394	0.941346324247996	0.101623334310837
14.49	0.328228869567218	0.996647862899164	0.198136881007909	0.910690620217796	0.469374324024675	0.0243924780822918	0.999999994362681	0.0437057535568091	0.0660905329647159	0.94135518544714	0.101612101924502
14.5	0.327976612204846	0.996661019211247	0.197994204662029	0.910721267545497	0.469411408715243	0.0243300453562092	0.999999994436095	0.0436626434849498	0.0660345059214583	0.941364034239027	0.101600874693547
14.51	0.327724548712613	0.996674123888048	0.197851691422004	0.910751872238268	0.469448450731324	0.0242677724271456	0.999999994508552	0.0436196009096759	0.0659785591519767	0.94137287064963	0.101589652615435
14.52	0.327472678941523	0.996687177132221	0.197709341032423	0.910782434383838	0.469485450147459	0.0242056588860995	0.999999994580065	0.0435766256862533	0.0659226924945018	0.941381694704853	0.101578435687621
14.53	0.327221002742693	0.996700179145628	0.19756715323838	0.910812954069701	0.469522407038013	0.0241437043251161	0.999999994650648	0.0435337176703418	0.0658669057876843	0.941390506430525	0.101567223907559
14.54	0.326969519967355	0.996713130129335	0.197425127785479	0.910843431383114	0.469559321477177	0.0240819083372847	0.999999994720311	0.043490876717994	0.0658111988705936	0.941399305852405	0.101556017272696
14.55	0.326718230466855	0.996726030283624	0.197283264419827	0.910873866411096	0.469596193538968	0.0240202705167362	0.999999994789067	0.0434481026856538	0.0657555715827165	0.941408092996179	0.101544815780479
14.56	0.326467134092653	0.996738879807985	0.197141562888037	0.910904259240431	0.469633023297228	0.0239587904586402	0.999999994856927	0.0434053954301552	0.0657000237639555	0.941416867887464	0.101533619428348
14.57	0.326216230696324	0.99675167890113	0.197000022937223	0.910934609957668	0.469669810825627	0.0238974677592027	0.999999994923904	0.0433627548087214	0.0656445552546279	0.941425630551804	0.101522428213741
14.58	0.325965520129556	0.996764427760988	0.196858644315003	0.910964918649123	0.469706556197659	0.023836302015663	0.999999994990008	0.0433201806789626	0.0655891658954643	0.941434381014673	0.10151124213409
14.59	0.325715002244153	0.996777126584713	0.196717426769493	0.910995185400876	0.46974325948665	0.0237752928262913	0.999999995055252	0.0432776728988758	0.0655338555276076	0.941443119301473	0.101500061186826
14.6	0.32546467689203	0.996789775568684	0.19657637004931	0.911025410298778	0.469779920765751	0.0237144397903861	0.999999995119646	0.0432352313268426	0.065478623992611	0.941451845437539	0.101488885369373
14.61	0.325214543925218	0.996802374908509	0.196435473903569	0.911055593428447	0.469816540107943	0.0236537425082714	0.999999995183201	0.0431928558216287	0.0654234711324376	0.941460559448132	0.101477714679155
14.62	0.32496460319586	0.996814924799031	0.196294738081883	0.911085734875267	0.469853117586036	0.0235932005812943	0.999999995245929	0.0431505462423819	0.0653683967894582	0.941469261358446	0.101466549113589
14.63	0.324714854556215	0.996827425434325	0.196154162334357	0.911115834724397	0.469889653272668	0.0235328136118221	0.99999999530784	0.0431083024486317	0.0653134008064507	0.941477951193604	0.101455388670091
14.64	0.324465297858653	0.996839877007706	0.196013746411595	0.911145893060763	0.46992614724031	0.0234725812032401	0.999999995368945	0.0430661243002871	0.0652584830265987	0.941486628978661	0.10144423334607
14.65	0.324215932955659	0.99685227971173	0.195873490064691	0.911175909969064	0.469962599561262	0.0234125029599484	0.999999995429254	0.0430240116576362	0.0652036432934897	0.941495294738601	0.101433083138936
14.66	0.323966759699832	0.996864633738196	0.195733393045234	0.911205885533769	0.469999010307656	0.0233525784873599	0.999999995488777	0.0429819643813444	0.0651488814511145	0.94150394849834	0.101421938046092
14.67	0.323717777943882	0.996876939278154	0.195593455105302	0.911235819839123	0.470035379551453	0.0232928073918973	0.999999995547526	0.0429399823324534	0.0650941973438657	0.941512590282726	0.101410798064938
14.68	0.323468987540634	0.996889196521899	0.195453675997464	0.911265712969142	0.47007170736445	0.0232331892809908	0.999999995605509	0.04289806537238	0.065039590816536	0.941521220116538	0.101399663192872
14.69	0.323220388343025	0.996901405658983	0.195314055474776	0.911295565007617	0.470107993818275	0.0231737237630752	0.999999995662737	0.0428562133629147	0.0649850617143178	0.941529838024487	0.101388533427286
14.7	0.322971980204107	0.996913566878212	0.195174593290784	0.911325376038116	0.470144238984388	0.0231144104475878	0.99999999571922	0.0428144261662207	0.0649306098828012	0.941538444031216	0.101377408765572
14.71	0.322723762977042	0.996925680367653	0.195035289199518	0.91135514614398	0.470180442934085	0.0230552489449652	0.999999995774967	0.0427727036448323	0.0648762351679728	0.9415470381613	0.101366289205114
14.72	0.322475736515107	0.996937746314632	0.194896142955494	0.911384875408329	0.470216605738493	0.0229962388666414	0.999999995829989	0.0427310456616542	0.0648219374162152	0.941555620439247	0.101355174743298
14.73	0.322227900671691	0.996949764905743	0.194757154313713	0.911414563914059	0.470252727468577	0.0229373798250446	0.999999995884294	0.04268945207996	0.0647677164743048	0.941564190889498	0.101344065377503
14.74	0.321980255300297	0.996961736326846	0.194618323029657	0.911444211743845	0.470288808195134	0.0228786714335954	0.999999995937891	0.042647922763391	0.0647135721894111	0.941572749536426	0.101332961105105
14.75	0.321732800254538	0.996973660763071	0.194479648859291	0.911473818980139	0.4703248479888	0.0228201133067036	0.999999995990791	0.042606457575955	0.0646595044090953	0.941581296404338	0.101321861923479
14.76	0.321485535388142	0.996985538398822	0.194341131559061	0.911503385705175	0.470360846920043	0.0227617050597659	0.999999996043002	0.0425650563820252	0.0646055129813091	0.941589831517474	0.101310767829993
14.77	0.321238460554947	0.996997369417779	0.194202770885891	0.911532912000966	0.470396805059171	0.0227034463091635	0.999999996094533	0.0425237190463389	0.0645515977543939	0.941598354900008	0.101299678822016
14.78	0.320991575608906	0.997009154002903	0.194064566597183	0.911562397949306	0.470432722476327	0.0226453366722594	0.999999996145392	0.0424824454339964	0.0644977585770785	0.941606866576048	0.10128859489691
14.79	0.320744880404082	0.997020892336434	0.193926518450819	0.911591843631771	0.470468599241493	0.0225873757673961	0.99999999619559	0.0424412354104598	0.064443995298479	0.941615366569636	0.101277516052036
14.8	0.320498374794651	0.997032584599899	0.193788626205153	0.91162124912972	0.470504435424488	0.0225295632138927	0.999999996245134	0.0424000888415517	0.0643903077680972	0.941623854904749	0.101266442284752
14.81	0.320252058634903	0.99704423097411	0.193650889619016	0.911650614524295	0.470540231094968	0.0224718986320429	0.999999996294032	0.0423590055934544	0.0643366958358191	0.941632331605297	0.101255373592413
14.82	0.320005931779236	0.997055831639173	0.193513308451714	0.911679939896421	0.470575986322432	0.0224143816431122	0.999999996342294	0.0423179855327083	0.064283159351914	0.941640796695126	0.101244309972369
14.83	0.319759994082162	0.997067386774484	0.193375882463023	0.911709225326807	0.470611701176214	0.0223570118693354	0.999999996389927	0.0422770285262107	0.0642296981670334	0.941649250198016	0.101233251421969
14.84	0.319514245398307	0.997078896558736	0.193238611413191	0.911738470895951	0.47064737572549	0.0222997889339142	0.99999999643694	0.0422361344412153	0.0641763121322095	0.941657692137685	0.101222197938558
14.85	0.319268685582405	0.997090361169921	0.193101495062937	0.911767676684133	0.470683010039276	0.0222427124610149	0.999999996483341	0.0421953031453303	0.0641230010988543	0.941666122537782	0.101211149519478
14.86	0.319023314489303	0.997101780785333	0.192964533173451	0.911796842771422	0.47071860418643	0.0221857820757654	0.999999996529137	0.0421545345065175	0.0640697649187581	0.941674541421896	0.101200106162069
14.87	0.318778131973961	0.997113155581568	0.192827725506386	0.911825969237674	0.470754158235649	0.0221289974042534	0.999999996574337	0.0421138283930915	0.0640166034440888	0.941682948813549	0.101189067863667
14.88	0.318533137891448	0.997124485734531	0.192691071823868	0.911855056162532	0.470789672255473	0.0220723580735236	0.999999996618949	0.042073184673718	0.06396351652739	0.941691344736201	0.101178034621605
14.89	0.318288332096946	0.997135771419436	0.192554571888484	0.911884103625429	0.470825146314285	0.022015863711575	0.999999996662979	0.042032603217413	0.0639105040215807	0.941699729213246	0.101167006433215
14.9	0.318043714445748	0.997147012810808	0.192418225463289	0.911913111705588	0.470860580480307	0.0219595139473591	0.999999996706436	0.0419920838935415	0.0638575657799534	0.941708102268017	0.101155983295824
14.91	0.317799284793259	0.997158210082489	0.1922820323118	0.911942080482022	0.470895974821609	0.021903308410777	0.999999996749327	0.0419516265718168	0.0638047016561734	0.941716463923784	0.101144965206757
14.92	0.317555042994993	0.997169363407638	0.192145992197998	0.911971010033533	0.470931329406101	0.0218472467326768	0.99999999679166	0.0419112311222986	0.0637519115042773	0.941724814203751	0.101133952163337
14.93	0.317310988906577	0.997180472958735	0.192010104886322	0.911999900438717	0.470966644301539	0.0217913285448519	0.999999996833441	0.0418708974153927	0.0636991951786723	0.941733153131061	0.101122944162882
14.94	0.317067122383748	0.997191538907581	0.191874370141677	0.912028751775961	0.471001919575523	0.0217355534800377	0.999999996874678	0.0418306253218493	0.0636465525341343	0.941741480728795	0.10111194120271
14.95	0.316823443282354	0.997202561425304	0.191738787729422	0.912057564123447	0.471037155295496	0.0216799211719099	0.999999996915379	0.041790414712762	0.0635939834258078	0.941749797019971	0.101100943280134
14.96	0.316579951458354	0.997213540682362	0.191603357415377	0.912086337559146	0.471072351528749	0.0216244312550817	0.999999996955549	0.0417502654595671	0.0635414877092038	0.941758102027545	0.101089950392467
14.97	0.316336646767818	0.997224476848541	0.191468078965819	0.912115072160829	0.471107508342417	0.0215690833651016	0.999999996995196	0.041710177434042	0.0634890652401991	0.941766395774411	0.101078962537016
14.98	0.316093529066926	0.997235370092963	0.19133295214748	0.912143768006057	0.471142625803483	0.0215138771384507	0.999999997034327	0.0416701505083043	0.0634367158750352	0.9417746782834	0.101067979711089
14.99	0.315850598211969	0.997246220584085	0.191197976727548	0.912172425172191	0.471177703978774	0.0214588122125407	0.999999997072948	0.0416301845548107	0.0633844394703171	0.941782949577283	0.101057001911988
15	0.315607854059348	0.997257028489703	0.191063152473663	0.912201043736386	0.471212742934968	0.0214038882257115	0.999999997111066	0.041590279446356	0.063332235883012	0.941791209678769	0.101046029137014
15.01	0.315365296465575	0.997267793976955	0.190928479153921	0.912229623775593	0.471247742738586	0.0213491048172283	0.999999997148687	0.0415504350560717	0.0632801049704486	0.941799458610507	0.101035061383466
15.02	0.315122925287271	0.997278517212322	0.190793956536866	0.912258165366563	0.471282703456	0.0212944616272798	0.999999997185819	0.0415106512574254	0.0632280465903154	0.941807696395083	0.101024098648641
15.03	0.314880740381169	0.997289198361633	0.190659584391496	0.912286668585843	0.471317625153431	0.0212399582969757	0.999999997222468	0.0414709279242194	0.0631760606006602	0.941815923055024	0.10101314092983
15.04	0.314638741604111	0.997299837590065	0.190525362487257	0.912315133509782	0.471352507896946	0.0211855944683443	0.999999997258639	0.0414312649305894	0.0631241468598885	0.941824138612796	0.101002188224326
15.05	0.314396928813048	0.997310435062147	0.190391290594043	0.912343560214526	0.471387351752463	0.0211313697843299	0.999999997294339	0.0413916621510042	0.0630723052267629	0.941832343090804	0.100991240529416
15.06	0.314155301865044	0.997320990941762	0.190257368482197	0.912371948776022	0.471422156785751	0.0210772838887908	0.999999997329574	0.0413521194602639	0.0630205355604014	0.941840536511394	0.100980297842388
15.07	0.313913860617269	0.997331505392151	0.190123595922508	0.912400299270019	0.471456923062427	0.0210233364264971	0.99999999736435	0.0413126367334989	0.0629688377202765	0.941848718896852	0.100969360160525
15.08	0.313672604927007	0.997341978575914	0.189989972686208	0.912428611772065	0.47149165064796	0.0209695270431277	0.999999997398673	0.0412732138461695	0.0629172115662148	0.941856890269402	0.100958427481108
15.09	0.313431534651647	0.997352410655011	0.189856498544978	0.912456886357512	0.471526339607668	0.0209158553852687	0.99999999743255	0.0412338506740639	0.0628656569583946	0.941865050651211	0.100947499801416
15.1	0.313190649648692	0.997362801790768	0.189723173270937	0.912485123101516	0.471560990006724	0.0208623211004105	0.999999997465985	0.041194547093298	0.0628141737573461	0.941873200064387	0.100936577118726
15.11	0.312949949775752	0.997373152143878	0.189589996636651	0.912513322079035	0.47159560191015	0.0208089238369461	0.999999997498984	0.0411553029803138	0.0627627618239495	0.941881338530976	0.100925659430313
15.12	0.312709434890546	0.997383461874402	0.189456968415124	0.91254148336483	0.471630175382821	0.0207556632441681	0.999999997531554	0.0411161182118785	0.0627114210194342	0.941889466072969	0.100914746733449
15.13	0.312469104850904	0.997393731141775	0.189324088379802	0.912569607033469	0.471664710489465	0.0207025389722669	0.9999999975637	0.0410769926650838	0.0626601512053778	0.941897582712295	0.100903839025404
15.14	0.312228959514766	0.997403960104804	0.189191356304568	0.912597693159324	0.471699207294663	0.0206495506723283	0.999999997595427	0.0410379262173442	0.0626089522437049	0.941905688470825	0.100892936303446
15.15	0.311988998740177	0.997414148921673	0.189058771963746	0.912625741816575	0.47173366586285	0.0205966979963309	0.999999997626742	0.0409989187463965	0.062557823996686	0.941913783370374	0.10088203856484
15.16	0.311749222385296	0.997424297749947	0.188926335132095	0.912653753079205	0.471768086258314	0.0205439805971444	0.999999997657648	0.0409599701302988	0.0625067663269367	0.941921867432695	0.100871145806849
15.17	0.311509630308389	0.997434406746571	0.18879404558481	0.912681727021008	0.4718024685452	0.0204913981285268	0.999999997688152	0.0409210802474289	0.0624557790974163	0.941929940679488	0.100860258026737
15.18	0.311270222367829	0.997444476067875	0.188661903097523	0.912709663715584	0.471836812787504	0.0204389502451222	0.999999997718258	0.0408822489764841	0.0624048621714269	0.94193800313239	0.10084937522176
15.19	0.311030998422101	0.997454505869573	0.188529907446297	0.912737563236341	0.47187111904908	0.0203866366024588	0.999999997747973	0.0408434761964795	0.0623540154126126	0.941946054812983	0.100838497389178
15.2	0.310791958329797	0.997464496306772	0.18839805840763	0.912765425656499	0.471905387393637	0.0203344568569465	0.9999999977773	0.0408047617867473	0.0623032386849579	0.941954095742793	0.100827624526244
15.21	0.310553101949619	0.997474447533966	0.188266355758452	0.912793251049083	0.471939617884739	0.0202824106658745	0.999999997806246	0.0407661056269357	0.0622525318527873	0.941962125943287	0.100816756630212
15.22	0.310314429140375	0.997484359705046	0.188134799276124	0.912821039486933	0.471973810585808	0.0202304976874093	0.999999997834814	0.0407275075970081	0.0622018947807636	0.941970145435874	0.100805893698333
15.23	0.310075939760984	0.997494232973296	0.188003388738435	0.912848791042698	0.472007965560123	0.0201787175805923	0.999999997863011	0.0406889675772419	0.0621513273338875	0.941978154241909	0.100795035727856
15.24	0.309837633670473	0.997504067491402	0.187872123923605	0.912876505788838	0.472042082870819	0.0201270700053374	0.99999999789084	0.0406504854482273	0.062100829377496	0.941986152382688	0.100784182716028
15.25	0.309599510727977	0.997513863411448	0.187741004610282	0.912904183797627	0.472076162580888	0.0200755546224291	0.999999997918307	0.0406120610908669	0.0620504007772619	0.941994139879452	0.100773334660094
15.26	0.309361570792739	0.997523620884922	0.187610030577539	0.912931825141149	0.472110204753184	0.0200241710935203	0.999999997945417	0.0405736943863741	0.0620000413991924	0.942002116753385	0.100762491557298
15.27	0.30912381372411	0.997533340062716	0.187479201604877	0.912959429891304	0.472144209450416	0.0199729190811295	0.999999997972173	0.0405353852162725	0.0619497511096281	0.942010083025615	0.10075165340488
15.28	0.30888623938155	0.997543021095133	0.187348517472221	0.912986998119806	0.472178176735151	0.0199217982486394	0.999999997998581	0.0404971334623949	0.0618995297752424	0.942018038717214	0.100740820200081
15.29	0.308648847624626	0.997552664131883	0.187217977959921	0.913014529898181	0.47221210666982	0.019870808260294	0.999999998024645	0.0404589390068821	0.0618493772630398	0.942025983849199	0.100729991940138
15.3	0.308411638313014	0.99756226932209	0.187087582848747	0.913042025297772	0.472245999316709	0.0198199487811968	0.999999998050369	0.0404208017321819	0.0617992934403556	0.942033918442531	0.100719168622286
15.31	0.308174611306498	0.997571836814293	0.186957331919894	0.913069484389738	0.472279854737967	0.0197692194773083	0.999999998075759	0.0403827215210486	0.0617492781748543	0.942041842518116	0.10070835024376
15.32	0.307937766464967	0.997581366756446	0.186827224954978	0.913096907245055	0.472313672995601	0.0197186200154443	0.999999998100817	0.0403446982565414	0.0616993313345291	0.942049756096805	0.100697536801792
15.33	0.307701103648421	0.997590859295924	0.186697261736032	0.913124293934513	0.472347454151483	0.019668150063273	0.99999999812555	0.040306731822024	0.0616494527877004	0.942057659199392	0.100686728293613
15.34	0.307464622716967	0.997600314579525	0.186567442045511	0.913151644528722	0.472381198267341	0.0196178092893135	0.99999999814996	0.0402688221011633	0.0615996424030154	0.94206555184662	0.10067592471645
15.35	0.307228323530817	0.997609732753467	0.186437765666288	0.913178959098111	0.472414905404769	0.0195675973629331	0.999999998174053	0.0402309689779284	0.0615499000494464	0.942073434059174	0.100665126067532
15.36	0.306992205950294	0.997619113963397	0.186308232381651	0.913206237712925	0.472448575625221	0.0195175139543457	0.999999998197832	0.04019317233659	0.0615002255962906	0.942081305857685	0.100654332344082
15.37	0.306756269835825	0.99762845835439	0.186178841975305	0.913233480443229	0.472482208990014	0.0194675587346089	0.999999998221301	0.0401554320617191	0.0614506189131683	0.942089167262733	0.100643543543326
15.38	0.306520515047948	0.997637766070951	0.186049594231371	0.91326068735891	0.472515805560328	0.0194177313756224	0.999999998244464	0.0401177480381862	0.0614010798700228	0.942097018294839	0.100632759662485
15.39	0.306284941447304	0.997647037257019	0.185920488934383	0.913287858529672	0.472549365397206	0.0193680315501257	0.999999998267326	0.0400801201511604	0.0613516083371184	0.942104858974475	0.100621980698778
15.4	0.306049548894645	0.997656272055965	0.185791525869289	0.913314994025043	0.472582888561554	0.019318458931696	0.99999999828989	0.0400425482861083	0.0613022041850406	0.942112689322055	0.100611206649426
15.41	0.305814337250826	0.997665470610601	0.185662704821449	0.913342093914371	0.472616375114143	0.0192690131947457	0.99999999831216	0.0400050323287932	0.0612528672846939	0.942120509357942	0.100600437511644
15.42	0.305579306376813	0.997674633063177	0.185534025576634	0.913369158266827	0.472649825115609	0.0192196940145209	0.999999998334141	0.0399675721652743	0.061203597507302	0.942128319102446	0.100589673282649
15.43	0.305344456133677	0.997683759555385	0.185405487921027	0.913396187151404	0.47268323862645	0.0191705010670986	0.999999998355835	0.0399301676819055	0.0611543947244059	0.942136118575821	0.100578913959655
15.44	0.305109786382594	0.997692850228359	0.185277091641217	0.913423180636918	0.472716615707033	0.0191214340293851	0.999999998377246	0.0398928187653343	0.0611052588078635	0.942143907798272	0.100568159539874
15.45	0.30487529698485	0.997701905222683	0.185148836524204	0.91345013879201	0.472749956417588	0.0190724925791135	0.999999998398379	0.0398555253025018	0.0610561896298484	0.942151686789947	0.100557410020517
15.46	0.304640987801836	0.997710924678384	0.185020722357396	0.913477061685144	0.472783260818211	0.019023676394842	0.999999998419236	0.0398182871806405	0.0610071870628491	0.942159455570945	0.100546665398793
